rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,4.5321
2,MSFT,MICROSOFT CORP,Information Technology,3.49599
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.28327
4,META,FACEBOOK CLASS A  INC,Information Technology,1.70739
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.6273
6,JPM,JPMORGAN CHASE & CO,Financials,1.58026
7,GOOGL,ALPHABET INC CLASS C,Information Technology,1.49814
8,GOOGL,ALPHABET INC CLASS A,Information Technology,1.49024
9,JNJ,JOHNSON & JOHNSON,Health Care,1.46335
10,XOM,EXXON MOBIL CORP,Energy,1.37492
11,BAC,BANK OF AMERICA CORP,Financials,1.18142
12,V,VISA INC CLASS A,Information Technology,1.0628
13,UNH,UNITEDHEALTH GROUP INC,Health Care,1.04502
14,WFC,WELLS FARGO,Financials,1.03888
15,PFE,PFIZER INC,Health Care,0.98382
16,T,AT&T INC,Telecommunications,0.93951
17,HD,HOME DEPOT INC,Consumer Discretionary,0.93813
18,CVX,CHEVRON CORP,Energy,0.91698
19,INTC,INTEL CORPORATION CORP,Information Technology,0.91419
20,CSCO,CISCO SYSTEMS INC,Information Technology,0.91002
21,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,0.91
22,PG,PROCTER & GAMBLE,Consumer Staples,0.84492
23,MA,MASTERCARD INC CLASS A,Information Technology,0.80059
24,BA,BOEING,Industrials,0.76038
25,MRK,MERCK & CO INC,Health Care,0.74747
26,C,CITIGROUP INC,Financials,0.73584
27,KO,COCA-COLA,Consumer Staples,0.69142
28,NVDA,NVIDIA CORP,Information Technology,0.6901
29,CMCSA,COMCAST A CORP,Consumer Discretionary,0.68807
30,DIS,WALT DISNEY,Consumer Discretionary,0.67462
31,DWDP,DOWDUPONT INC,Materials,0.65928
32,NFLX,NETFLIX INC,Consumer Discretionary,0.64738
33,PEP,PEPSICO INC,Consumer Staples,0.64332
34,ABBV,ABBVIE INC,Health Care,0.58919
35,ORCL,ORACLE CORP,Information Technology,0.58644
36,WMT,WALMART INC,Consumer Staples,0.56177
37,AMGN,AMGEN INC,Health Care,0.53903
38,MDT,MEDTRONIC PLC,Health Care,0.52886
39,ADBE,ADOBE SYSTEM INC,Information Technology,0.52568
40,MCD,MCDONALDS CORP,Consumer Discretionary,0.51598
41,MMM,3M,Industrials,0.50726
42,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.50656
43,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.49046
44,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.48124
45,ABT,ABBOTT LABORATORIES,Health Care,0.47467
46,UNP,UNION PACIFIC CORP,Industrials,0.47319
47,GE,GENERAL ELECTRIC,Industrials,0.45525
48,MO,ALTRIA GROUP INC,Consumer Staples,0.44865
49,TXN,TEXAS INSTRUMENT INC,Information Technology,0.44571
50,ACN,ACCENTURE PLC CLASS A,Information Technology,0.44043
51,CRM,SALESFORCE.COM INC,Information Technology,0.43623
52,NKE,NIKE INC CLASS B,Consumer Discretionary,0.42711
53,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.41744
54,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.4142
55,QCOM,QUALCOMM INC,Information Technology,0.41265
56,LLY,ELI LILLY,Health Care,0.40879
57,BMY,BRISTOL MYERS SQUIBB,Health Care,0.4009
58,GILD,GILEAD SCIENCES INC,Health Care,0.39887
59,RTX,UNITED TECHNOLOGIES CORP,Industrials,0.39695
60,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.38965
61,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.38102
62,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.36198
63,AVGO,BROADCOM INC,Information Technology,0.35622
64,SLB,SCHLUMBERGER NV,Energy,0.35437
65,COP,CONOCOPHILLIPS,Energy,0.34803
66,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.34306
67,USB,US BANCORP,Financials,0.342
68,GS,GOLDMAN SACHS GROUP INC,Financials,0.33839
69,CAT,CATERPILLAR INC,Industrials,0.33629
70,NEE,NEXTERA ENERGY INC,Utilities,0.32483
71,LMT,LOCKHEED MARTIN CORP,Industrials,0.32219
72,CVS,CVS HEALTH CORP,Health Care,0.30985
73,AXP,AMERICAN EXPRESS,Financials,0.30656
74,BIIB,BIOGEN INC INC,Health Care,0.30214
75,SBUX,STARBUCKS CORP,Consumer Discretionary,0.29878
76,BDX,BECTON DICKINSON,Health Care,0.28302
77,TJX,TJX INC,Consumer Discretionary,0.27897
78,EOG,EOG RESOURCES INC,Energy,0.27723
79,ELV,ANTHEM INC,Health Care,0.27351
80,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.27276
81,CELG,CELGENE CORP,Health Care,0.27023
82,MS,MORGAN STANLEY,Financials,0.2693
83,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.2667
84,AET,AETNA INC,Health Care,0.2653
