rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.91195
2,MSFT,MICROSOFT CORP,Information Technology,3.40892
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.9941
4,META,FACEBOOK CLASS A  INC,Information Technology,1.73138
5,JPM,JPMORGAN CHASE & CO,Financials,1.63697
6,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.5929
7,GOOGL,ALPHABET INC CLASS C,Information Technology,1.54564
8,GOOGL,ALPHABET INC CLASS A,Information Technology,1.53297
9,JNJ,JOHNSON & JOHNSON,Health Care,1.48664
10,XOM,EXXON MOBIL CORP,Energy,1.4434
11,BAC,BANK OF AMERICA CORP,Financials,1.2179
12,WFC,WELLS FARGO,Financials,1.05087
13,V,VISA INC CLASS A,Information Technology,1.02155
14,UNH,UNITEDHEALTH GROUP INC,Health Care,1.01778
15,CVX,CHEVRON CORP,Energy,1.00923
16,PFE,PFIZER INC,Health Care,0.97693
17,T,AT&T INC,Telecommunications,0.971
18,HD,HOME DEPOT INC,Consumer Discretionary,0.95299
19,INTC,INTEL CORPORATION CORP,Information Technology,0.9375
20,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,0.89244
21,PG,PROCTER & GAMBLE,Consumer Staples,0.85065
22,CSCO,CISCO SYSTEMS INC,Information Technology,0.83185
23,BA,BOEING,Industrials,0.8161
24,C,CITIGROUP INC,Financials,0.76672
25,MA,MASTERCARD INC CLASS A,Information Technology,0.7593
26,KO,COCA-COLA,Consumer Staples,0.74692
27,MRK,MERCK & CO INC,Health Care,0.74119
28,DIS,WALT DISNEY,Consumer Discretionary,0.70617
29,CMCSA,COMCAST A CORP,Consumer Discretionary,0.68723
30,PEP,PEPSICO INC,Consumer Staples,0.68197
31,DWDP,DOWDUPONT INC,Materials,0.66754
32,NVDA,NVIDIA CORP,Information Technology,0.62166
33,NFLX,NETFLIX INC,Consumer Discretionary,0.61353
34,ORCL,ORACLE CORP,Information Technology,0.5943
35,ABBV,ABBVIE INC,Health Care,0.58461
36,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.56109
37,AMGN,AMGEN INC,Health Care,0.54751
38,WMT,WALMART INC,Consumer Staples,0.53993
39,MMM,3M,Industrials,0.52722
40,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.5175
41,MCD,MCDONALDS CORP,Consumer Discretionary,0.51737
42,MDT,MEDTRONIC PLC,Health Care,0.51107
43,ADBE,ADOBE SYSTEM INC,Information Technology,0.50398
44,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.49876
45,GE,GENERAL ELECTRIC,Industrials,0.49514
46,UNP,UNION PACIFIC CORP,Industrials,0.48623
47,ABT,ABBOTT LABORATORIES,Health Care,0.48059
48,MO,ALTRIA GROUP INC,Consumer Staples,0.46452
49,TXN,TEXAS INSTRUMENT INC,Information Technology,0.45578
