rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.66899
2,MSFT,MICROSOFT CORP,Information Technology,2.36406
3,XOM,EXXON MOBIL CORP,Energy,1.85168
4,GE,GENERAL ELECTRIC,Industrials,1.53472
5,JNJ,JOHNSON & JOHNSON,Health Care,1.52464
6,WFC,WELLS FARGO,Financials,1.39982
7,AMZN,AMAZON COM INC,Consumer Discretionary,1.38663
8,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.36616
9,JPM,JPMORGAN CHASE & CO,Financials,1.34105
10,FB,FACEBOOK CLASS A  INC,Information Technology,1.28106
11,GOOGL,ALPHABET INC CLASS A,Information Technology,1.20265
12,GOOG,ALPHABET INC CLASS C,Information Technology,1.19454
13,T,AT&T INC,Telecommunications,1.12632
14,PG,PROCTER & GAMBLE,Consumer Staples,1.10405
15,PFE,PFIZER INC,Health Care,1.09913
16,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,1.00494
17,BAC,BANK OF AMERICA CORP,Financials,0.99233
18,DIS,WALT DISNEY,Consumer Discretionary,0.95825
19,HD,HOME DEPOT INC,Consumer Discretionary,0.93495
20,CVX,CHEVRON CORP,Energy,0.93454
21,KO,COCA-COLA,Consumer Staples,0.90744
22,INTC,INTEL CORPORATION CORP,Information Technology,0.89895
23,C,CITIGROUP INC,Financials,0.88539
24,GILD,GILEAD SCIENCES INC,Health Care,0.84572
25,V,VISA INC CLASS A,Information Technology,0.83849
26,MRK,MERCK & CO INC,Health Care,0.81201
27,PEP,PEPSICO INC,Consumer Staples,0.80018
28,CSCO,CISCO SYSTEMS INC,Information Technology,0.75371
29,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.73627
30,CMCSA,COMCAST A CORP,Consumer Discretionary,0.69995
31,ORCL,ORACLE CORP,Information Technology,0.68922
32,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.68328
33,AGN,ALLERGAN,Health Care,0.67195
34,AMGN,AMGEN INC,Health Care,0.66432
35,MO,ALTRIA GROUP INC,Consumer Staples,0.61419
36,BMY,BRISTOL MYERS SQUIBB,Health Care,0.60768
37,MCD,MCDONALDS CORP,Consumer Discretionary,0.58472
38,UNH,UNITEDHEALTH GROUP INC,Health Care,0.5845
39,MDT,MEDTRONIC PLC,Health Care,0.57943
40,CVS,CVS HEALTH CORP,Consumer Staples,0.57028
41,MMM,3M CO,Industrials,0.53199
42,MA,MASTERCARD INC CLASS A,Information Technology,0.53146
43,SLB,SCHLUMBERGER NV,Energy,0.53094
44,ABBV,ABBVIE INC,Health Care,0.52347
45,BA,BOEING,Industrials,0.50524
46,WMT,WALMART STORES INC,Consumer Staples,0.50497
47,SBUX,STARBUCKS CORP,Consumer Discretionary,0.49551
48,NKE,NIKE INC CLASS B,Consumer Discretionary,0.48767
49,CELG,CELGENE CORP,Health Care,0.47055
50,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.44739
51,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.44194
52,LLY,ELI LILLY,Health Care,0.43523
53,UTX,UNITED TECHNOLOGIES CORP,Industrials,0.43264
54,QCOM,QUALCOMM INC,Information Technology,0.4169
55,GS,GOLDMAN SACHS GROUP INC,Financials,0.41601
56,WBA,WALGREEN BOOTS ALLIANCE,Consumer Staples,0.39932
57,UNP,UNION PACIFIC CORP,Industrials,0.39614
58,USB,US BANCORP,Financials,0.39511
59,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.39127
60,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.3858
61,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.38543
62,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.38258
63,ABT,ABBOTT LABORATORIES,Health Care,0.3641
64,ACN,ACCENTURE PLC,Information Technology,0.36393
65,COP,CONOCOPHILLIPS,Energy,0.36256
66,BIIB,BIOGEN INC INC,Health Care,0.34773
67,PCLN,PRICELINE GROUP INC/THE,Consumer Discretionary,0.34435
68,AXP,AMERICAN EXPRESS,Financials,0.33158
69,DD,E I DU PONT DE NEMOURS,Materials,0.33136
70,DOW,DOW CHEMICAL,Materials,0.32832
71,TXN,TEXAS INSTRUMENTS INCORPORATED,Information Technology,0.32441
72,CL,COLGATE-PALMOLIVE,Consumer Staples,0.32151
73,LMT,LOCKHEED MARTIN CORP,Industrials,0.31829
74,ESRX,EXPRESS SCRIPTS HOLDING CO,Health Care,0.31412
75,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.31404
76,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.31337
77,DHR,DANAHER CORP,Industrials,0.3117
78,TWX,TIME WARNER INC,Consumer Discretionary,0.31038
79,MET,METLIFE INC,Financials,0.31031
80,F,F MOTOR,Consumer Discretionary,0.30369
81,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.29992
82,NFLX,NETFLIX INC,Consumer Discretionary,0.28572
83,TWC,TIME WARNER CABLE INC,Consumer Discretionary,0.28434
84,MS,MORGAN STANLEY,Financials,0.28421
85,GM,GENERAL MOTORS,Consumer Discretionary,0.28377
86,CRM,SALESFORCE.COM INC,Information Technology,0.26886
87,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.26676
88,EMC,EMC CORP,Information Technology,0.26523
89,BK,BANK OF NEW YORK MELLON CORP,Financials,0.26381
90,TJX,TJX INC,Consumer Discretionary,0.25891
91,DUK,DUKE ENERGY CORP,Utilities,0.25364
92,BLK,BLACKROCK INC.,Financials,0.2534
93,NEE,NEXTERA ENERGY INC,Utilities,0.24995
94,EOG,EOG RESOURCES INC,Energy,0.24916
95,TGT,TARGET CORP,Consumer Discretionary,0.24777
96,ADBE,ADOBE SYSTEM INC,Information Technology,0.24752
97,GD,GENERAL DYNAMICS CORP,Industrials,0.24162
98,MCK,MCKESSON CORP,Health Care,0.23931
99,PSX,PHILLIPS 66,Energy,0.23834
100,KHC,KRAFT HEINZ,Consumer Staples,0.23815
101,CAT,CATERPILLAR INC,Industrials,0.23809
102,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.23603
103,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.23159
104,KMI,KINDER MORGAN INC,Energy,0.23039
105,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.22895
106,AMT,AMERICAN TOWER REIT CORP,Financials,0.22876
107,MON,MONSANTO,Materials,0.22761
108,FDX,FEDEX CORP,Industrials,0.22646
109,SO,SOUTHERN,Utilities,0.22003
110,SCHW,CHARLES SCHWAB CORP,Financials,0.21947
111,ALXN,ALEXION PHARMACEUTICALS INC,Health Care,0.21945
112,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.21851
113,D,DOMINION RESOURCES INC,Utilities,0.21774
114,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.21406
115,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.21266
116,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.21227
117,RAI,REYNOLDS AMERICAN INC,Consumer Staples,0.20847
118,RTN,RAYTHEON,Industrials,0.20474
119,ACE,ACE LTD,Financials,0.20224
120,DAL,DELTA AIR LINES INC,Industrials,0.20096
121,KR,KROGER,Consumer Staples,0.19894
122,FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Consumer Discretionary,0.19593
123,AET,AETNA INC,Health Care,0.19478
124,VLO,VALERO ENERGY CORP,Energy,0.19426
125,LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,0.19421
126,TRV,TRAVELERS COMPANIES INC,Financials,0.19389
127,PSA,PUBLIC STORAGE REIT,Financials,0.19193
128,NOC,NORTHROP GRUMMAN CORP,Industrials,0.18991
129,CI,CIGNA CORP,Health Care,0.18901
130,GIS,GENERAL MILLS INC,Consumer Staples,0.18806
131,ANTM,ANTHEM INC,Health Care,0.18547
132,HAL,HALLIBURTON,Energy,0.18523
133,AVGO,AVAGO TECHNOLOGIES LTD,Information Technology,0.18431
134,EBAY,EBAY INC,Information Technology,0.18034
135,CME,CME GROUP INC CLASS A,Financials,0.17936
136,EMR,EMERSON ELECTRIC,Industrials,0.17868
137,PX,PRAXAIR INC,Materials,0.17572
138,PCP,PRECISION CASTPARTS CORP,Industrials,0.17313
139,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.1721
140,ECL,ECOLAB INC,Materials,0.17209
141,BDX,BECTON DICKINSON,Health Care,0.17179
142,MPC,MARATHON PETROLEUM CORP,Energy,0.1703
143,YUM,YUM BRANDS INC,Consumer Discretionary,0.17003
144,ITW,ILLINOIS TOOL INC,Industrials,0.16839
145,BRCM,BROADCOM CORP CLASS A,Information Technology,0.16607
146,SYK,STRYKER CORP,Health Care,0.16592
147,APC,ANADARKO PETROLEUM CORP,Energy,0.16548
148,LUV,SOUTHWEST AIRLINES,Industrials,0.16451
149,BBT,BB AND T CORP,Financials,0.16373
150,JCI,JOHNSON CONTROLS INC,Consumer Discretionary,0.16361
151,CB,CHUBB CORP,Financials,0.16111
152,STT,STATE STREET CORP,Financials,0.16108
153,MMC,MARSH & MCLENNAN INC,Financials,0.15938
