rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.364522
2,AAPL*,APPLE INC,Information Technology,2.604909
3,CVX,CHEVRON CORP,Energy,1.711977
4,GEC,GENERAL ELECTRIC,Industrials,1.695278
5,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.674704
6,PG,PROCTER & GAMBLE,Consumer Staples,1.525427
7,T,AT&T INC,Telecommunication Services,1.516585
8,MSFT,MICROSOFT CORP,Information Technology,1.503267
9,JNJ,JOHNSON & JOHNSON,Health Care,1.496163
10,JPM,JPMORGAN CHASE,Financials,1.400197
11,PFE,PFIZER INC,Health Care,1.394105
12,KO,COCA-COLA,Consumer Staples,1.246044
13,WFC*,WELLS FARGO,Financials,1.214927
14,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.112586
15,ORCL,ORACLE CORP,Information Technology,1.082205
16,GOOGL,GOOGLE INC CLASS A,Information Technology,1.078492
17,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.048194
18,INCO,INTEL CORPORATION CORP,Information Technology,1.004221
19,C,CITIGROUP INC,Financials,0.971955
20,BAC,BANK OF AMERICA CORP,Financials,0.966737
21,SLBA,SCHLUMBERGER LTD.,Energy,0.948373
22,MRK,MERCK & CO INC,Health Care,0.92105
23,PEP,PEPSICO INC,Consumer Staples,0.91722
24,WMT,WALMART INC,Consumer Staples,0.879414
25,COP,CONOCOPHILLIPS,Energy,0.850942
26,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.849007
27,QCI,QUALCOMM INC,Information Technology,0.782891
28,CSCO,CISCO SYSTEMS INC,Information Technology,0.754953
29,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.712647
30,MCD,MCDONALDS CORP,Consumer Discretionary,0.69155
31,HPQ,HEWLETT PACKARD,Information Technology,0.660774
32,ABT,ABBOTT LABORATORIES,Health Care,0.65733
33,UTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.656742
34,DIS,WALT DISNEY,Consumer Discretionary,0.642676
35,GS,GOLDMAN SACHS GROUP INC,Financials,0.595471
36,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.589717
37,AMZN,AMAZON COM INC,Consumer Discretionary,0.569688
38,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.569683
39,CAT,CATERPILLAR INC,Industrials,0.549433
40,MMM,3M,Industrials,0.54612
41,KFT,KRAFT FOODS INC A,Consumer Staples,0.497183
42,HD,HOME DEPOT INC,Consumer Discretionary,0.483334
43,EMC,EMC CORP,Information Technology,0.478754
44,MO,ALTRIA GROUP INC,Consumer Staples,0.477195
45,BA,BOEING,Industrials,0.467051
46,AMGN,AMGEN INC,Health Care,0.458902
47,F,FORD MOTOR,Consumer Discretionary,0.458799
48,AEC1,AMERICAN EXPRESS,Financials,0.438805
49,UNH,UNITEDHEALTH GROUP INC,Health Care,0.435211
50,CVS,CVS HEALTH CORP,Consumer Staples,0.43032
51,UNP,UNION PACIFIC CORP,Industrials,0.418987
52,USB,US BANCORP,Financials,0.399976
53,DD,E I DU PONT DE NEMOURS,Materials,0.399337
54,BMY,BRISTOL MYERS SQUIBB,Health Care,0.398025
55,FCX*,FREEPORT MCMORAN INC,Materials,0.397338
56,APA,APA CORP,Energy,0.387693
57,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.379595
58,MWZ,METLIFE INC,Financials,0.378276
59,HAL,HALLIBURTON,Energy,0.372362
60,MDT,MEDTRONIC PLC,Health Care,0.353819
61,CL,COLGATE-PALMOLIVE,Consumer Staples,0.351419
62,DOW,DOW CHEMICAL,Materials,0.343035
63,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.340488
64,TXN,TEXAS INSTRUMENT INC,Information Technology,0.33634
65,EMR,EMERSON ELECTRIC,Industrials,0.334418
66,WAG,WALGREEN,Consumer Staples,0.327166
67,DTV,DIRECTV,Consumer Discretionary,0.324218
68,TWX*,TIME WARNER INC,Consumer Discretionary,0.323647
69,AAZ,ANADARKO PETROLEUM CORP,Energy,0.320804
70,VISA,VISA INC,Information Technology,0.31935
71,LLY,ELI LILLY,Health Care,0.318682
72,MRO,MARATHON OIL CORP,Energy,0.31278
73,MON,MONSANTO,Materials,0.309946
74,MS,MORGAN STANLEY,Financials,0.303564
75,DE,DEERE,Industrials,0.29462
76,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.292684
77,DVN,DEVON ENERGY CORP,Energy,0.291813
78,EBAY,EBAY INC,Information Technology,0.289505
79,TGT,TARGET CORP,Consumer Discretionary,0.285093
80,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.284999
81,BK,BANK OF NEW YORK MELLON CORP,Financials,0.283761
82,BAX,BAXTER INTERNATIONAL INC,Health Care,0.280364
