rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,4.09226
2,MSFT,MICROSOFT CORP,Information Technology,3.28461
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.82596
4,FB,FACEBOOK CLASS A  INC,Information Technology,1.98313
5,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.59093
6,JPM,JPMORGAN CHASE & CO,Financials,1.58503
7,XOM,EXXON MOBIL CORP,Energy,1.48569
8,GOOG,ALPHABET INC CLASS C,Information Technology,1.42525
9,GOOGL,ALPHABET INC CLASS A,Information Technology,1.41715
10,JNJ,JOHNSON & JOHNSON,Health Care,1.38507
11,BAC,BANK OF AMERICA CORP,Financials,1.1991
12,INTC,INTEL CORPORATION CORP,Information Technology,1.11496
13,CVX,CHEVRON CORP,Energy,1.02479
14,WFC,WELLS FARGO,Financials,1.02294
15,V,VISA INC CLASS A,Information Technology,1.01701
16,UNH,UNITEDHEALTH GROUP INC,Health Care,1.00862
17,HD,HOME DEPOT INC,Consumer Discretionary,0.94019
18,PFE,PFIZER INC,Health Care,0.92311
19,CSCO,CISCO SYSTEMS INC,Information Technology,0.88802
20,T,AT&T INC,Telecommunications,0.85647
21,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,0.84929
22,BA,BOEING,Industrials,0.84076
23,PG,PROCTER & GAMBLE,Consumer Staples,0.79612
24,MA,MASTERCARD INC CLASS A,Information Technology,0.75748
25,C,CITIGROUP INC,Financials,0.73974
26,KO,COCA-COLA,Consumer Staples,0.71252
27,MRK,MERCK & CO INC,Health Care,0.69272
28,ABBV,ABBVIE INC,Health Care,0.68071
29,NVDA,NVIDIA CORP,Information Technology,0.6585
30,NFLX,NETFLIX INC,Consumer Discretionary,0.65849
31,DWDP,DOWDUPONT INC,Materials,0.64746
32,DIS,WALT DISNEY,Consumer Discretionary,0.64554
33,CMCSA,COMCAST A CORP,Consumer Discretionary,0.62374
34,PEP,PEPSICO INC,Consumer Staples,0.61532
35,ORCL,ORACLE CORP,Information Technology,0.60934
36,MCD,MCDONALDS CORP,Consumer Discretionary,0.55053
37,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.53318
38,ADBE,ADOBE SYSTEM INC,Information Technology,0.52887
39,GE,GENERAL ELECTRIC,Industrials,0.52762
40,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.52248
41,AMGN,AMGEN INC,Health Care,0.5182
42,WMT,WALMART INC,Consumer Staples,0.5171
43,MMM,3M,Industrials,0.5069
44,MDT,MEDTRONIC PLC,Health Care,0.5049
45,UNP,UNION PACIFIC CORP,Industrials,0.485
46,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.48005
47,TXN,TEXAS INSTRUMENT INC,Information Technology,0.47517
48,ABT,ABBOTT LABORATORIES,Health Care,0.46223
49,MO,ALTRIA GROUP INC,Consumer Staples,0.45719
50,AVGO,BROADCOM INC,Information Technology,0.4465
51,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.44398
52,ACN,ACCENTURE PLC CLASS A,Information Technology,0.4145
53,SLB,SCHLUMBERGER NV,Energy,0.41016
54,NKE,NIKE INC CLASS B,Consumer Discretionary,0.40219
55,UTX,UNITED TECHNOLOGIES CORP,Industrials,0.4007
56,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.3996
57,CAT,CATERPILLAR INC,Industrials,0.39183
58,CRM,SALESFORCE.COM INC,Information Technology,0.38634
59,GILD,GILEAD SCIENCES INC,Health Care,0.38106
60,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.37568
61,QCOM,QUALCOMM INC,Information Technology,0.37134
62,BMY,BRISTOL MYERS SQUIBB,Health Care,0.37077
63,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.36114
64,LLY,ELI LILLY,Health Care,0.35386
65,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.34492
66,GS,GOLDMAN SACHS GROUP INC,Financials,0.34442
67,SBUX,STARBUCKS CORP,Consumer Discretionary,0.34372
68,COP,CONOCOPHILLIPS,Energy,0.34136
69,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.34033
70,USB,US BANCORP,Financials,0.33858
71,LMT,LOCKHEED MARTIN CORP,Industrials,0.33727
72,NEE,NEXTERA ENERGY INC,Utilities,0.33661
73,TWX,TIME WARNER INC,Consumer Discretionary,0.31691
74,AXP,AMERICAN EXPRESS,Financials,0.30552
75,MS,MORGAN STANLEY,Financials,0.29857
76,EOG,EOG RESOURCES INC,Energy,0.29421
77,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.29188
78,SCHW,CHARLES SCHWAB CORP,Financials,0.28753
79,MU,MICRON TECHNOLOGY INC,Information Technology,0.28733
80,BLK,BLACKROCK INC,Financials,0.28535
81,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.27788
82,CVS,CVS HEALTH CORP,Health Care,0.27739
83,BIIB,BIOGEN INC INC,Health Care,0.26809
84,FDX,FEDEX CORP,Industrials,0.26499
85,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.26311
86,DHR,DANAHER CORP,Health Care,0.2628
87,CB,CHUBB LTD,Financials,0.2616
88,RTN,RAYTHEON,Industrials,0.26064
89,CELG,CELGENE CORP,Health Care,0.25524
90,BDX,BECTON DICKINSON,Health Care,0.25463
91,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.25208
92,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.24864
93,AET,AETNA INC,Health Care,0.24852
94,CSX,CSX CORP,Industrials,0.24762
95,TJX,TJX INC,Consumer Discretionary,0.24634
96,NOC,NORTHROP GRUMMAN CORP,Industrials,0.24585
97,ANTM,ANTHEM INC,Health Care,0.24433
98,MON,MONSANTO,Materials,0.24313
99,SYK,STRYKER CORP,Health Care,0.24196
100,GD,GENERAL DYNAMICS CORP,Industrials,0.24039
101,BK,BANK OF NEW YORK MELLON CORP,Financials,0.23923
102,CME,CME GROUP INC CLASS A,Financials,0.23895
103,CL,COLGATE-PALMOLIVE,Consumer Staples,0.23834
104,DUK,DUKE ENERGY CORP,Utilities,0.23376
105,GM,GENERAL MOTORS,Consumer Discretionary,0.23327
106,ATVI,ACTIVISION BLIZZARD INC,Information Technology,0.2328
107,AMAT,APPLIED MATERIAL INC,Information Technology,0.23006
108,WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,0.22908
109,VLO,VALERO ENERGY CORP,Energy,0.22709
110,ISRG,INTUITIVE SURGICAL INC,Health Care,0.22268
111,SPGI,S&P GLOBAL INC,Financials,0.21641
112,SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,0.2157
113,AGN,ALLERGAN,Health Care,0.21508
114,INTU,INTUIT INC,Information Technology,0.21143
115,PSX,PHILLIPS,Energy,0.21073
116,DE,DEERE,Industrials,0.20948
117,CHTR,CHARTER COMMUNICATIONS INC CLASS A,Consumer Discretionary,0.20934
118,MET,METLIFE INC,Financials,0.20627
119,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.20471
120,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.19776
121,SO,SOUTHERN,Utilities,0.19582
122,EMR,EMERSON ELECTRIC,Industrials,0.19468
123,F,F MOTOR,Consumer Discretionary,0.19428
124,PX,PRAXAIR INC,Materials,0.19412
125,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.19122
126,ITW,ILLINOIS TOOL INC,Industrials,0.19065
127,HAL,HALLIBURTON,Energy,0.18698
128,CCI,CROWN CASTLE INTERNATIONAL REIT CO,Real Estate,0.18685
129,NSC,NORFOLK SOUTHERN CORP,Industrials,0.18614
130,ESRX,EXPRESS SCRIPTS HOLDING,Health Care,0.18465
131,D,DOMINION ENERGY INC,Utilities,0.18095
132,BSX,BOSTON SCIENTIFIC CORP,Health Care,0.18071
133,ICE,INTERCONTINENTAL EXCHANGE INC,Financials,0.17816
134,CI,CIGNA CORP,Health Care,0.17792
135,BBT,BB AND T CORP,Financials,0.17653
136,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.17637
137,MMC,MARSH & MCLENNAN INC,Financials,0.17608
138,ZTS,ZOETIS INC CLASS A,Health Care,0.17603
139,MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,0.17579
140,FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Consumer Discretionary,0.17503
