rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,6.91471
2,MSFT,MICROSOFT CORP,Information Technology,5.75291
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.31718
4,TSLA,TESLA INC,Consumer Discretionary,2.33992
5,GOOGL,ALPHABET INC CLASS A,Communication,1.89954
6,GOOGL,ALPHABET INC CLASS C,Communication,1.70751
7,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.59618
8,UNH,UNITEDHEALTH GROUP INC,Health Care,1.56466
9,JNJ,JOHNSON & JOHNSON,Health Care,1.42255
10,XOM,EXXON MOBIL CORP,Energy,1.20519
11,META,META PLATFORMS INC CLASS A,Communication,1.0249
12,JPM,JPMORGAN CHASE & CO,Financials,1.015
13,NVDA,NVIDIA CORP,Information Technology,1.00675
14,PG,PROCTER & GAMBLE,Consumer Staples,0.9992
15,V,VISA INC CLASS A,Information Technology,0.96203
16,HD,HOME DEPOT INC,Consumer Discretionary,0.93931
17,CVX,CHEVRON CORP,Energy,0.85693
18,LLY,ELI LILLY,Health Care,0.84461
19,PFE,PFIZER INC,Health Care,0.81344
20,MA,MASTERCARD INC CLASS A,Information Technology,0.80353
21,ABBV,ABBVIE INC,Health Care,0.78595
22,PEP,PEPSICO INC,Consumer Staples,0.74626
23,MRK,MERCK & CO INC,Health Care,0.72259
24,KO,COCA-COLA,Consumer Staples,0.72217
25,BAC,BANK OF AMERICA CORP,Financials,0.69924
26,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.69288
27,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.65815
28,WMT,WALMART INC,Consumer Staples,0.61232
29,AVGO,BROADCOM INC,Information Technology,0.59386
30,DIS,WALT DISNEY,Communication,0.56958
31,MCD,MCDONALDS CORP,Consumer Discretionary,0.56226
32,ABT,ABBOTT LABORATORIES,Health Care,0.56123
33,DHR,DANAHER CORP,Health Care,0.56008
34,CSCO,CISCO SYSTEMS INC,Information Technology,0.54861
35,ACN,ACCENTURE PLC CLASS A,Information Technology,0.53906
36,VZ,VERIZON COMMUNICATIONS INC,Communication,0.52816
37,NEE,NEXTERA ENERGY INC,Utilities,0.51025
38,WFC,WELLS FARGO,Financials,0.50528
39,BMY,BRISTOL MYERS SQUIBB,Health Care,0.50276
40,CRM,SALESFORCE INC,Information Technology,0.47403
41,TXN,TEXAS INSTRUMENT INC,Information Technology,0.46841
42,LIN,LINDE PLC,Materials,0.445
43,COP,CONOCOPHILLIPS,Energy,0.43151
44,CMCSA,COMCAST CORP CLASS A,Communication,0.4278
45,ADBE,ADOBE INC,Information Technology,0.42658
46,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.4262
47,QCOM,QUALCOMM INC,Information Technology,0.42023
48,CVS,CVS HEALTH CORP,Health Care,0.41469
49,UNP,UNION PACIFIC CORP,Industrials,0.40295
50,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.40032
51,AMGN,AMGEN INC,Health Care,0.39935
52,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.39757
53,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.39157
54,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.37256
55,SCHW,CHARLES SCHWAB CORP,Financials,0.36347
56,T,AT&T INC,Communication,0.36205
57,INTU,INTUIT INC,Information Technology,0.36186
58,ELV,ELEVANCE HEALTH INC,Health Care,0.36108
59,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.35541
60,MDT,MEDTRONIC PLC,Health Care,0.35536
61,INTC,INTEL CORPORATION CORP,Information Technology,0.35046
62,MS,MORGAN STANLEY,Financials,0.35043
63,NKE,NIKE INC CLASS B,Consumer Discretionary,0.34789
64,NFLX,NETFLIX INC,Communication,0.34678
65,SPGI,S&P GLOBAL INC,Financials,0.34456
66,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.33877
67,GS,GOLDMAN SACHS GROUP INC,Financials,0.33132
68,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.33108
69,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.32968
70,SBUX,STARBUCKS CORP,Consumer Discretionary,0.32021
71,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.31129
72,DE,DEERE,Industrials,0.30757
73,ORCL,ORACLE CORP,Information Technology,0.30725
74,LMT,LOCKHEED MARTIN CORP,Industrials,0.30192
75,CAT,CATERPILLAR INC,Industrials,0.28689
76,CI,CIGNA CORP,Health Care,0.2804
77,BLK,BLACKROCK INC,Financials,0.27479
78,AXP,AMERICAN EXPRESS,Financials,0.26801
79,TMUS,T MOBILE US INC,Communication,0.26749
80,C,CITIGROUP INC,Financials,0.26727
81,GILD,GILEAD SCIENCES INC,Health Care,0.25609
82,NOW,SERVICENOW INC,Information Technology,0.25264
83,CB,CHUBB LTD,Financials,0.25159
84,PLD,PROLOGIS REIT INC,Real Estate,0.24914
85,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.2489
86,MMC,MARSH & MCLENNAN INC,Financials,0.24674
87,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.24594
88,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.24457
89,TJX,TJX INC,Consumer Discretionary,0.24106
90,MO,ALTRIA GROUP INC,Consumer Staples,0.24085
91,ADI,ANALOG DEVICES INC,Information Technology,0.23989
92,SO,SOUTHERN,Utilities,0.23941
93,DUK,DUKE ENERGY CORP,Utilities,0.23722
94,AMAT,APPLIED MATERIAL INC,Information Technology,0.23607
95,ZTS,ZOETIS INC CLASS A,Health Care,0.22982
96,TGT,TARGET CORP,Consumer Discretionary,0.2279
97,NOC,NORTHROP GRUMMAN CORP,Industrials,0.22607
98,SYK,STRYKER CORP,Health Care,0.22587
