rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,5.50615
2,MSFT,MICROSOFT CORP,Information Technology,5.27288
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.86296
4,FB,FACEBOOK CLASS A  INC,Communication,2.21411
5,GOOGL,ALPHABET INC CLASS A,Communication,1.98459
6,GOOG,ALPHABET INC CLASS C,Communication,1.94639
7,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.54528
8,JPM,JPMORGAN CHASE & CO,Financials,1.40333
9,TSLA,TESLA INC,Consumer Discretionary,1.34429
10,JNJ,JOHNSON & JOHNSON,Health Care,1.24575
11,NVDA,NVIDIA CORP,Information Technology,1.12805
12,UNH,UNITEDHEALTH GROUP INC,Health Care,1.09033
13,V,VISA INC CLASS A,Information Technology,1.0795
14,HD,HOME DEPOT INC,Consumer Discretionary,0.96136
15,PG,PROCTER & GAMBLE,Consumer Staples,0.9298
16,DIS,WALT DISNEY,Communication,0.90805
17,BAC,BANK OF AMERICA CORP,Financials,0.90174
18,MA,MASTERCARD INC CLASS A,Information Technology,0.88523
19,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.8527
20,CMCSA,COMCAST CORP CLASS A,Communication,0.73393
21,XOM,EXXON MOBIL CORP,Energy,0.69192
22,ADBE,ADOBE INC,Information Technology,0.67722
23,VZ,VERIZON COMMUNICATIONS INC,Communication,0.65455
24,INTC,INTEL CORPORATION CORP,Information Technology,0.64983
25,CSCO,CISCO SYSTEMS INC,Information Technology,0.62534
26,NFLX,NETFLIX INC,Communication,0.62354
27,CRM,SALESFORCE.COM INC,Information Technology,0.61185
28,PFE,PFIZER INC,Health Care,0.60487
29,KO,COCA-COLA,Consumer Staples,0.60043
30,T,AT&T INC,Communication,0.5877
31,ABT,ABBOTT LABORATORIES,Health Care,0.57862
32,PEP,PEPSICO INC,Consumer Staples,0.57149
33,CVX,CHEVRON CORP,Energy,0.56118
34,ABBV,ABBVIE INC,Health Care,0.55941
35,WMT,WALMART INC,Consumer Staples,0.55113
36,WFC,WELLS FARGO,Financials,0.54082
37,AVGO,BROADCOM INC,Information Technology,0.5399
38,MRK,MERCK & CO INC,Health Care,0.53768
39,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.51768
40,ACN,ACCENTURE PLC CLASS A,Information Technology,0.50109
41,TXN,TEXAS INSTRUMENT INC,Information Technology,0.48911
42,MCD,MCDONALDS CORP,Consumer Discretionary,0.48828
43,NKE,NIKE INC CLASS B,Consumer Discretionary,0.48582
44,MDT,MEDTRONIC PLC,Health Care,0.47783
45,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.46884
46,C,CITIGROUP INC,Financials,0.46003
47,DHR,DANAHER CORP,Health Care,0.45461
48,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.44968
49,LLY,ELI LILLY,Health Care,0.4449
50,LIN,LINDE PLC,Materials,0.44008
51,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.43235
52,QCOM,QUALCOMM INC,Information Technology,0.42795
53,UNP,UNION PACIFIC CORP,Industrials,0.42149
54,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.42049
55,BMY,BRISTOL MYERS SQUIBB,Health Care,0.41229
56,ORCL,ORACLE CORP,Information Technology,0.40892
57,NEE,NEXTERA ENERGY INC,Utilities,0.40181
