rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,4.02335
2,XOM,EXXON MOBIL CORP,Energy,2.0022
3,MSFT,MICROSOFT CORP,Information Technology,1.93023
4,JNJ,JOHNSON & JOHNSON,Health Care,1.53232
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.43551
6,GE,GENERAL ELECTRIC,Industrials,1.39379
7,WFC,WELLS FARGO,Financials,1.38125
8,PG,PROCTER & GAMBLE,Consumer Staples,1.22843
9,JPM,JPMORGAN CHASE & CO,Financials,1.22333
10,PFE,PFIZER INC,Health Care,1.15477
11,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,1.09584
12,CVX,CHEVRON CORP,Energy,1.07697
13,T,AT&T INC,Telecommunications,0.9573
14,KO,COCA-COLA,Consumer Staples,0.91154
15,MRK,MERCK & CO INC,Health Care,0.89123
16,BAC,BANK OF AMERICA CORP,Financials,0.88789
17,META,FACEBOOK CLASS A  INC,Information Technology,0.88176
18,DIS,WALT DISNEY,Consumer Discretionary,0.8671
19,INTC,INTEL CORPORATION CORP,Information Technology,0.85852
20,GOOGL,GOOGLE INC CLASS A,Information Technology,0.85642
21,GOOGL,GOOGLE INC CLASS C,Information Technology,0.84923
22,C,CITIGROUP INC,Financials,0.84806
23,GILD,GILEAD SCIENCES INC,Health Care,0.8341
24,CMCSA,COMCAST A CORP,Consumer Discretionary,0.81695
25,HD,HOME DEPOT INC,Consumer Discretionary,0.80755
26,CSCO,CISCO SYSTEMS INC,Information Technology,0.80585
27,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.79594
28,PEP,PEPSICO INC,Consumer Staples,0.79107
29,AMZN,AMAZON COM INC,Consumer Discretionary,0.77078
30,ORCL,ORACLE CORP,Information Technology,0.75698
31,WMT,WALMART STORES INC,Consumer Staples,0.70788
32,V,VISA INC CLASS A,Information Technology,0.70765
33,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.68833
