rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,6.57099
2,MSFT,MICROSOFT CORP,Information Technology,6.00406
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.90486
4,GOOGL,ALPHABET INC CLASS A,Communication,2.04878
5,GOOGL,ALPHABET INC CLASS C,Communication,1.88562
6,TSLA,TESLA INC,Consumer Discretionary,1.76639
7,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.54396
8,UNH,UNITEDHEALTH GROUP INC,Health Care,1.50633
9,JNJ,JOHNSON & JOHNSON,Health Care,1.46003
10,NVDA,NVIDIA CORP,Information Technology,1.18647
11,META,META PLATFORMS INC CLASS A,Communication,1.156
12,XOM,EXXON MOBIL CORP,Energy,1.12766
13,PG,PROCTER & GAMBLE,Consumer Staples,1.07836
14,JPM,JPMORGAN CHASE & CO,Financials,1.03382
15,V,VISA INC CLASS A,Information Technology,1.01283
16,PFE,PFIZER INC,Health Care,0.91953
17,CVX,CHEVRON CORP,Energy,0.88914
18,HD,HOME DEPOT INC,Consumer Discretionary,0.88592
19,MA,MASTERCARD INC CLASS A,Information Technology,0.84685
20,ABBV,ABBVIE INC,Health Care,0.84598
21,LLY,ELI LILLY,Health Care,0.79926
22,KO,COCA-COLA,Consumer Staples,0.76719
23,MRK,MERCK & CO INC,Health Care,0.72064
24,PEP,PEPSICO INC,Consumer Staples,0.72029
25,BAC,BANK OF AMERICA CORP,Financials,0.69003
26,VZ,VERIZON COMMUNICATIONS INC,Communication,0.66619
27,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.66477
28,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.66399
29,AVGO,BROADCOM INC,Information Technology,0.61999
30,ABT,ABBOTT LABORATORIES,Health Care,0.59465
31,MCD,MCDONALDS CORP,Consumer Discretionary,0.57071
32,CSCO,CISCO SYSTEMS INC,Information Technology,0.55369
33,ACN,ACCENTURE PLC CLASS A,Information Technology,0.54971
34,CMCSA,COMCAST CORP CLASS A,Communication,0.54834
35,ADBE,ADOBE INC,Information Technology,0.54063
36,DIS,WALT DISNEY,Communication,0.53747
37,WMT,WALMART INC,Consumer Staples,0.53353
38,DHR,DANAHER CORP,Health Care,0.51278
39,CRM,SALESFORCE INC,Information Technology,0.51252
40,BMY,BRISTOL MYERS SQUIBB,Health Care,0.51244
41,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.47842
42,INTC,INTEL CORPORATION CORP,Information Technology,0.47814
43,NEE,NEXTERA ENERGY INC,Utilities,0.47564
44,T,AT&T INC,Communication,0.46902
45,WFC,WELLS FARGO,Financials,0.46409
46,LIN,LINDE PLC,Materials,0.45234
47,QCOM,QUALCOMM INC,Information Technology,0.4472
48,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.4459
49,TXN,TEXAS INSTRUMENT INC,Information Technology,0.44288
50,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.41905
51,UNP,UNION PACIFIC CORP,Industrials,0.41869
52,AMGN,AMGEN INC,Health Care,0.40628
53,NKE,NIKE INC CLASS B,Consumer Discretionary,0.40526
54,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.39694
55,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.38735
56,CVS,CVS HEALTH CORP,Health Care,0.3798
57,MDT,MEDTRONIC PLC,Health Care,0.37702
58,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.37125
59,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.36984
60,SPGI,S&P GLOBAL INC,Financials,0.3657
