rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.329035
2,AAPL,APPLE INC,Information Technology,2.577737
3,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.725455
4,CVX,CHEVRON CORP,Energy,1.716783
5,GEC,GENERAL ELECTRIC,Industrials,1.660998
6,MSFT,MICROSOFT CORP,Information Technology,1.602228
7,T,AT&T INC,Telecommunication Services,1.544668
8,JNJ,JOHNSON & JOHNSON,Health Care,1.514197
9,PG,PROCTER & GAMBLE,Consumer Staples,1.473519
10,PFE,PFIZER INC,Health Care,1.35162
11,JPM,JPMORGAN CHASE,Financials,1.350952
12,KO,COCA-COLA,Consumer Staples,1.279212
13,WFC,WELLS FARGO,Financials,1.232447
14,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.112615
15,ORCL,ORACLE CORP,Information Technology,1.064909
16,GOOGL,GOOGLE INC CLASS A,Information Technology,1.056959
17,C,CITIGROUP INC,Financials,1.009923
18,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.986077
19,INCO,INTEL CORPORATION CORP,Information Technology,0.975682
20,SLBA,SCHLUMBERGER LTD.,Energy,0.97358
21,PEP,PEPSICO INC,Consumer Staples,0.924473
22,BAC,BANK OF AMERICA CORP,Financials,0.922243
23,MRK,MERCK & CO INC,Health Care,0.904541
24,COP,CONOCOPHILLIPS,Energy,0.882587
25,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.874654
26,WMT,WALMART INC,Consumer Staples,0.842817
27,QCI,QUALCOMM INC,Information Technology,0.787343
28,MCD,MCDONALDS CORP,Consumer Discretionary,0.726525
29,CSCO,CISCO SYSTEMS INC,Information Technology,0.712983
30,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.702298
31,ABT,ABBOTT LABORATORIES,Health Care,0.679172
32,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.67272
33,HP,HEWLETT PACKARD,Information Technology,0.626963
34,DIS,WALT DISNEY,Consumer Discretionary,0.612782
35,AMZN,AMAZON COM INC,Consumer Discretionary,0.606418
36,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.597279
37,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.582087
38,GS,GOLDMAN SACHS GROUP INC,Financials,0.572207
39,CAT,CATERPILLAR INC,Industrials,0.569743
40,MMM,3M,Industrials,0.559692
41,KFT,KRAFT FOODS INC A,Consumer Staples,0.514279
42,HD,HOME DEPOT INC,Consumer Discretionary,0.478914
43,EMC,EMC CORP,Information Technology,0.470733
44,UNH,UNITEDHEALTH GROUP INC,Health Care,0.464071
45,MO,ALTRIA GROUP INC,Consumer Staples,0.459111
46,BA,BOEING,Industrials,0.453248
47,AMGN,AMGEN INC,Health Care,0.4505
48,AEC1,AMERICAN EXPRESS,Financials,0.44902
49,F,FORD MOTOR,Consumer Discretionary,0.434949
50,UNP,UNION PACIFIC CORP,Industrials,0.425263
51,CVS,CVS HEALTH CORP,Consumer Staples,0.423152
52,DD,E I DU PONT DE NEMOURS,Materials,0.416844
53,FCX,FREEPORT MCMORAN INC,Materials,0.416148
54,BMY,BRISTOL MYERS SQUIBB,Health Care,0.410272
55,USB,US BANCORP,Financials,0.408143
56,APA,APA CORP,Energy,0.392901
57,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.389449
58,HAL,HALLIBURTON,Energy,0.38752
59,MWZ,METLIFE INC,Financials,0.385083
60,CL,COLGATE-PALMOLIVE,Consumer Staples,0.354874
61,DOW,DOW CHEMICAL,Materials,0.351443
62,EMR,EMERSON ELECTRIC,Industrials,0.351112
63,MDT,MEDTRONIC PLC,Health Care,0.342157
64,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.335884
65,VISA,VISA INC,Information Technology,0.335148
66,DTV,DIRECTV,Consumer Discretionary,0.324019
67,DIS,TIME WARNER INC,Consumer Discretionary,0.323414
68,MON,MONSANTO,Materials,0.322868
69,WAG,WALGREEN,Consumer Staples,0.322789
70,LLY,ELI LILLY,Health Care,0.317497
71,AAZ,ANADARKO PETROLEUM CORP,Energy,0.317137
72,TXN,TEXAS INSTRUMENT INC,Information Technology,0.316567
73,MRO,MARATHON OIL CORP,Energy,0.311517
74,EBAY,EBAY INC,Information Technology,0.306069
75,MS,MORGAN STANLEY,Financials,0.295154
76,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.294719
77,DE,DEERE,Industrials,0.287367
78,SO,SOUTHERN,Utilities,0.284731
79,NKE,NIKE INC CLASS B,Consumer Discretionary,0.283425
80,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.283092
81,BAX,BAXTER INTERNATIONAL INC,Health Care,0.282725
82,DVN,DEVON ENERGY CORP,Energy,0.276836
83,NOV,NOV INC,Energy,0.274778
84,LIN,PRAXAIR INC,Materials,0.273689
85,GILD,GILEAD SCIENCES INC,Health Care,0.27065
86,TGT,TARGET CORP,Consumer Discretionary,0.268456
87,BK,BANK OF NEW YORK MELLON CORP,Financials,0.264181
88,BHI,BAKER HUGHES INC,Energy,0.26189
89,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.26052
90,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.257694
91,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.252043
92,FDX,FEDEX CORP,Industrials,0.248634
93,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.247807
94,SBUX,STARBUCKS CORP,Consumer Discretionary,0.245817
95,ELV,WELLPOINT INC,Health Care,0.240169
96,CSX,CSX CORP,Industrials,0.240113
