rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,2.891738
2,AAPL*,APPLE INC,Information Technology,2.362356
3,MSFT,MICROSOFT CORP,Information Technology,1.994319
4,PG,PROCTER & GAMBLE,Consumer Staples,1.797582
5,GEC,GENERAL ELECTRIC,Industrials,1.767292
6,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.648373
7,JNJ,JOHNSON & JOHNSON,Health Care,1.625323
8,BAC,BANK OF AMERICA CORP,Financials,1.599653
9,JPM,JPMORGAN CHASE,Financials,1.593048
10,WFC*,WELLS FARGO,Financials,1.505758
11,CVX,CHEVRON CORP,Energy,1.502942
12,T,AT&T INC,Telecommunication Services,1.452929
13,CSCO,CISCO SYSTEMS INC,Information Technology,1.343371
14,PFE,PFIZER INC,Health Care,1.245167
15,KO,COCA-COLA,Consumer Staples,1.200306
16,INCO,INTEL CORPORATION CORP,Information Technology,1.198691
17,GOOGL,GOOGLE INC CLASS A,Information Technology,1.187849
18,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.182771
19,HPQ,HEWLETT PACKARD,Information Technology,1.097261
20,WMT,WALMART INC,Consumer Staples,1.092882
21,MRK,MERCK & CO INC,Health Care,1.063259
22,PEP,PEPSICO INC,Consumer Staples,1.041183
23,ORCL,ORACLE CORP,Information Technology,0.893729
24,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.840724
25,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.790586
26,0R01,CITIGROUP INC,Financials,0.788268
27,COP,CONOCOPHILLIPS,Energy,0.781151
28,GS,GOLDMAN SACHS GROUP INC,Financials,0.769101
29,ABT,ABBOTT LABORATORIES,Health Care,0.748083
30,MCD,MCDONALDS CORP,Consumer Discretionary,0.728895
31,SLBA,SCHLUMBERGER LTD.,Energy,0.680663
32,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.678702
33,DIS,WALT DISNEY,Consumer Discretionary,0.656654
34,UTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.639205
35,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.631254
36,QCI,QUALCOMM INC,Information Technology,0.605431
37,HD,HOME DEPOT INC,Consumer Discretionary,0.583283
38,MMM,3M,Industrials,0.571846
39,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.520027
40,AMGN,AMGEN INC,Health Care,0.513712
41,KFT,KRAFT FOODS INC A,Consumer Staples,0.503165
42,BA,BOEING,Industrials,0.492175
43,CVS,CVS HEALTH CORP,Consumer Staples,0.487829
44,AEC1,AMERICAN EXPRESS,Financials,0.483374
45,USB,US BANCORP,Financials,0.464437
46,MDT,MEDTRONIC PLC,Health Care,0.438461
47,AMZN,AMAZON COM INC,Consumer Discretionary,0.435071
