rank,ticker,name,sector,weight
1,MSFT,MICROSOFT CORP,Information Technology,7.16706
2,AAPL,APPLE INC,Information Technology,6.16043
3,NVDA,NVIDIA CORP,Information Technology,4.55551
4,AMZN,AMAZON COM INC,Consumer Discretionary,3.74744
5,META,META PLATFORMS INC CLASS A,Communication,2.53621
6,GOOGL,ALPHABET INC CLASS A,Communication,1.91028
7,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.73654
8,GOOG,ALPHABET INC CLASS C,Communication,1.62307
9,LLY,ELI LILLY,Health Care,1.4011
10,AVGO,BROADCOM INC,Information Technology,1.33081
11,TSLA,TESLA INC,Consumer Discretionary,1.30164
12,JPM,JPMORGAN CHASE & CO,Financials,1.25401
13,UNH,UNITEDHEALTH GROUP INC,Health Care,1.06434
14,V,VISA INC CLASS A,Financials,1.05032
15,XOM,EXXON MOBIL CORP,Energy,0.97605
16,MA,MASTERCARD INC CLASS A,Financials,0.91654
17,JNJ,JOHNSON & JOHNSON,Health Care,0.90568
18,HD,HOME DEPOT INC,Consumer Discretionary,0.88737
19,PG,PROCTER & GAMBLE,Consumer Staples,0.87331
20,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.76782
21,MRK,MERCK & CO INC,Health Care,0.75115
22,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.72519
23,ABBV,ABBVIE INC,Health Care,0.72462
24,CRM,SALESFORCE INC,Information Technology,0.70051
25,CVX,CHEVRON CORP,Energy,0.62215
26,NFLX,NETFLIX INC,Communication,0.6152
27,ADBE,ADOBE INC,Information Technology,0.5947
28,WMT,WALMART INC,Consumer Staples,0.58475
29,BAC,BANK OF AMERICA CORP,Financials,0.55408
30,ACN,ACCENTURE PLC CLASS A,Information Technology,0.54836
31,KO,COCA-COLA,Consumer Staples,0.54446
32,PEP,PEPSICO INC,Consumer Staples,0.52995
33,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.51359
34,LIN,LINDE PLC,Materials,0.50736
35,MCD,MCDONALDS CORP,Consumer Discretionary,0.49424
36,ABT,ABBOTT LABORATORIES,Health Care,0.47997
37,DIS,WALT DISNEY,Communication,0.47597
38,WFC,WELLS FARGO,Financials,0.47065
39,CSCO,CISCO SYSTEMS INC,Information Technology,0.45676
40,INTU,INTUIT INC,Information Technology,0.43311
41,INTC,INTEL CORPORATION CORP,Information Technology,0.42313
42,ORCL,ORACLE CORP,Information Technology,0.41367
43,QCOM,QUALCOMM INC,Information Technology,0.40942
44,CMCSA,COMCAST CORP CLASS A,Communication,0.40115
45,GE,GENERAL ELECTRIC,Industrials,0.39809
46,CAT,CATERPILLAR INC,Industrials,0.39718
47,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.39388
48,AMAT,APPLIED MATERIAL INC,Information Technology,0.3932
49,VZ,VERIZON COMMUNICATIONS INC,Communication,0.39224
50,DHR,DANAHER CORP,Health Care,0.38811
51,UBER,UBER TECHNOLOGIES INC,Industrials,0.3814
52,NOW,SERVICENOW INC,Information Technology,0.36863
53,UNP,UNION PACIFIC CORP,Industrials,0.36053
54,TXN,TEXAS INSTRUMENT INC,Information Technology,0.35429
55,PFE,PFIZER INC,Health Care,0.34962
56,AMGN,AMGEN INC,Health Care,0.34165
57,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.32558
