rank,ticker,name,sector,weight
1,MSFT,MICROSOFT CORP,Information Technology,7.07561
2,AAPL,APPLE INC,Information Technology,5.63377
3,NVDA,NVIDIA CORP,Information Technology,5.05135
4,AMZN,AMAZON COM INC,Consumer Discretionary,3.73195
5,META,META PLATFORMS INC CLASS A,Communication,2.41799
6,GOOGL,ALPHABET INC CLASS A,Communication,2.01312
7,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.73173
8,GOOGL,ALPHABET INC CLASS C,Communication,1.70029
9,LLY,ELI LILLY,Health Care,1.40414
10,AVGO,BROADCOM INC,Information Technology,1.32012
11,JPM,JPMORGAN CHASE & CO,Financials,1.31065
12,TSLA,TESLA INC,Consumer Discretionary,1.10242
13,XOM,EXXON MOBIL CORP,Energy,1.04475
14,UNH,UNITEDHEALTH GROUP INC,Health Care,1.03566
15,V,VISA INC CLASS A,Financials,0.99905
16,MA,MASTERCARD INC CLASS A,Financials,0.89925
17,PG,PROCTER & GAMBLE,Consumer Staples,0.86411
18,HD,HOME DEPOT INC,Consumer Discretionary,0.86409
19,JNJ,JOHNSON & JOHNSON,Health Care,0.86191
20,MRK,MERCK & CO INC,Health Care,0.7568
21,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.73578
22,ABBV,ABBVIE INC,Health Care,0.72769
23,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.66008
24,CRM,SALESFORCE INC,Information Technology,0.65986
25,CVX,CHEVRON CORP,Energy,0.61925
26,NFLX,NETFLIX INC,Communication,0.59491
27,BAC,BANK OF AMERICA CORP,Financials,0.59092
28,WMT,WALMART INC,Consumer Staples,0.58297
29,PEP,PEPSICO INC,Consumer Staples,0.54443
30,KO,COCA-COLA,Consumer Staples,0.53881
31,ADBE,ADOBE INC,Information Technology,0.51622
32,LIN,LINDE PLC,Materials,0.50961
33,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.50827
34,DIS,WALT DISNEY,Communication,0.50801
35,ACN,ACCENTURE PLC CLASS A,Information Technology,0.49187
36,WFC,WELLS FARGO,Financials,0.47212
37,MCD,MCDONALDS CORP,Consumer Discretionary,0.46289
38,CSCO,CISCO SYSTEMS INC,Information Technology,0.45903
39,ORCL,ORACLE CORP,Information Technology,0.45328
40,ABT,ABBOTT LABORATORIES,Health Care,0.44662
41,GE,GENERAL ELECTRIC,Industrials,0.43239
