rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,7.1034
2,MSFT,MICROSOFT CORP,Information Technology,6.08796
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.40228
4,GOOGL,ALPHABET INC CLASS A,Communication,2.12211
5,TSLA,TESLA INC,Consumer Discretionary,1.98641
6,GOOG,ALPHABET INC CLASS C,Communication,1.9785
7,FB,META PLATFORMS INC CLASS A,Communication,1.93257
8,NVDA,NVIDIA CORP,Information Technology,1.59581
9,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.49462
10,JNJ,JOHNSON & JOHNSON,Health Care,1.18245
11,UNH,UNITEDHEALTH GROUP INC,Health Care,1.16035
12,JPM,JPMORGAN CHASE & CO,Financials,1.14497
13,PG,PROCTER & GAMBLE,Consumer Staples,1.01232
14,HD,HOME DEPOT INC,Consumer Discretionary,1.00974
15,V,VISA INC CLASS A,Information Technology,0.98885
16,MA,MASTERCARD INC CLASS A,Information Technology,0.87367
17,BAC,BANK OF AMERICA CORP,Financials,0.86651
18,XOM,EXXON MOBIL CORP,Energy,0.83835
19,PFE,PFIZER INC,Health Care,0.77098
20,DIS,WALT DISNEY,Communication,0.67728
21,ADBE,ADOBE INC,Information Technology,0.66275
22,CVX,CHEVRON CORP,Energy,0.66009
23,ABBV,ABBVIE INC,Health Care,0.6309
24,AVGO,BROADCOM INC,Information Technology,0.62868
25,PEP,PEPSICO INC,Consumer Staples,0.62546
26,KO,COCA-COLA,Consumer Staples,0.61831
27,CSCO,CISCO SYSTEMS INC,Information Technology,0.6121
28,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.59714
29,CMCSA,COMCAST CORP CLASS A,Communication,0.59402
30,CRM,SALESFORCE.COM INC,Information Technology,0.59369
31,ABT,ABBOTT LABORATORIES,Health Care,0.58825
32,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.58182
33,ACN,ACCENTURE PLC CLASS A,Information Technology,0.58177
34,VZ,VERIZON COMMUNICATIONS INC,Communication,0.57452
35,WFC,WELLS FARGO,Financials,0.55938
36,MRK,MERCK & CO INC,Health Care,0.53718
37,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.52665
38,WMT,WALMART INC,Consumer Staples,0.51792
39,INTC,INTEL CORPORATION CORP,Information Technology,0.5176
40,QCOM,QUALCOMM INC,Information Technology,0.51322
41,LLY,ELI LILLY,Health Care,0.50792
42,MCD,MCDONALDS CORP,Consumer Discretionary,0.50542
43,NKE,NIKE INC CLASS B,Consumer Discretionary,0.49325
44,NFLX,NETFLIX INC,Communication,0.49324
45,T,AT&T INC,Communication,0.47472
46,DHR,DANAHER CORP,Health Care,0.47382
47,TXN,TEXAS INSTRUMENT INC,Information Technology,0.43214
48,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.42853
49,LIN,LINDE PLC,Materials,0.42585
50,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.41743
51,UNP,UNION PACIFIC CORP,Industrials,0.40991
52,INTU,INTUIT INC,Information Technology,0.40987
53,NEE,NEXTERA ENERGY INC,Utilities,0.3996
54,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.38438
55,MS,MORGAN STANLEY,Financials,0.38379
56,BMY,BRISTOL MYERS SQUIBB,Health Care,0.37586
57,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.36691
58,CVS,CVS HEALTH CORP,Health Care,0.36653
59,MDT,MEDTRONIC PLC,Health Care,0.36309
60,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.35937
61,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.35171
62,SCHW,CHARLES SCHWAB CORP,Financials,0.34372
63,ORCL,ORACLE CORP,Information Technology,0.34132
64,C,CITIGROUP INC,Financials,0.33692
65,AMGN,AMGEN INC,Health Care,0.33356
66,AMAT,APPLIED MATERIAL INC,Information Technology,0.3253
67,GS,GOLDMAN SACHS GROUP INC,Financials,0.31389
68,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.31228
69,BLK,BLACKROCK INC,Financials,0.30635
70,COP,CONOCOPHILLIPS,Energy,0.30476
71,NOW,SERVICENOW INC,Information Technology,0.30387
72,SBUX,STARBUCKS CORP,Consumer Discretionary,0.30257
73,PLD,PROLOGIS REIT INC,Real Estate,0.3023
74,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.29859
75,AXP,AMERICAN EXPRESS,Financials,0.29418
76,BA,BOEING,Industrials,0.28838
77,CAT,CATERPILLAR INC,Industrials,0.28427
78,TGT,TARGET CORP,Consumer Discretionary,0.28049
79,ANTM,ANTHEM INC,Health Care,0.27834
80,DE,DEERE,Industrials,0.27687
81,GE,GENERAL ELECTRIC,Industrials,0.27047
82,ISRG,INTUITIVE SURGICAL INC,Health Care,0.26446
83,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.26364
84,SPGI,S&P GLOBAL INC,Financials,0.26088
85,MMM,3M,Industrials,0.2487
86,LMT,LOCKHEED MARTIN CORP,Industrials,0.24822
87,ZTS,ZOETIS INC CLASS A,Health Care,0.24636
88,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.24458
89,MO,ALTRIA GROUP INC,Consumer Staples,0.24374
90,MU,MICRON TECHNOLOGY INC,Information Technology,0.23993
91,ADI,ANALOG DEVICES INC,Information Technology,0.23014
92,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.22665
93,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.2258
94,GILD,GILEAD SCIENCES INC,Health Care,0.22509
95,TJX,TJX INC,Consumer Discretionary,0.22495
96,CB,CHUBB LTD,Financials,0.22157
97,TFC,TRUIST FINANCIAL CORP,Financials,0.21894
98,SYK,STRYKER CORP,Health Care,0.21755
99,LRCX,LAM RESEARCH CORP,Information Technology,0.21656
100,CME,CME GROUP INC CLASS A,Financials,0.21503
101,DUK,DUKE ENERGY CORP,Utilities,0.2114
102,F,FORD MOTOR CO,Consumer Discretionary,0.20773
103,CCI,CROWN CASTLE INTERNATIONAL REIT CO,Real Estate,0.20605
104,USB,US BANCORP,Financials,0.20514
105,MMC,MARSH & MCLENNAN INC,Financials,0.20137
106,GM,GENERAL MOTORS,Consumer Discretionary,0.19988
107,CI,CIGNA CORP,Health Care,0.19881
108,CSX,CSX CORP,Industrials,0.19789
109,SO,SOUTHERN,Utilities,0.19254
110,CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,0.19141
111,BDX,BECTON DICKINSON,Health Care,0.19073
112,FIS,FIDELITY NATIONAL INFORMATION SERV,Information Technology,0.19039
113,EL,ESTEE LAUDER INC CLASS A,Consumer Staples,0.18878
114,ICE,INTERCONTINENTAL EXCHANGE INC,Financials,0.18635
115,CL,COLGATE-PALMOLIVE,Consumer Staples,0.18116
116,SHW,SHERWIN WILLIAMS,Materials,0.17952
117,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.17792
118,ITW,ILLINOIS TOOL INC,Industrials,0.17351
119,NSC,NORFOLK SOUTHERN CORP,Industrials,0.17257
120,D,DOMINION ENERGY INC,Utilities,0.17077
121,EOG,EOG RESOURCES INC,Energy,0.17055
122,EQIX,EQUINIX REIT INC,Real Estate,0.17024
123,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.16741
124,PGR,PROGRESSIVE CORP,Financials,0.1665
125,TMUS,T MOBILE US INC,Communication,0.16605
126,ETN,EATON PLC,Industrials,0.16467
127,FISV,FISERV INC,Information Technology,0.16423
128,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.16288
129,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.16276
130,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.16074
131,ATVI,ACTIVISION BLIZZARD INC,Communication,0.16069
132,BSX,BOSTON SCIENTIFIC CORP,Health Care,0.16006
133,AON,AON PLC CLASS A,Financials,0.15883
134,FDX,FEDEX CORP,Industrials,0.15583
135,MRNA,MODERNA INC,Health Care,0.15571
136,KLAC,KLA CORP,Information Technology,0.15375
137,WM,WASTE MANAGEMENT INC,Industrials,0.15071
138,HCA,HCA HEALTHCARE INC,Health Care,0.14959
139,EXC,EXELON CORP,Utilities,0.14781
140,MCO,MOODYS CORP,Financials,0.14515
141,ADSK,AUTODESK INC,Information Technology,0.14383
142,EMR,EMERSON ELECTRIC,Industrials,0.14361
143,NOC,NORTHROP GRUMMAN CORP,Industrials,0.1436
144,SLB,SCHLUMBERGER NV,Energy,0.14341
145,FCX,FREEPORT MCMORAN INC,Materials,0.14322
146,PSA,PUBLIC STORAGE REIT,Real Estate,0.14292
147,NXPI,NXP SEMICONDUCTORS NV,Information Technology,0.14243
148,ILMN,ILLUMINA INC,Health Care,0.14175
149,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.13505
150,HUM,HUMANA INC,Health Care,0.13229
151,PXD,PIONEER NATURAL RESOURCE,Energy,0.12978
152,GD,GENERAL DYNAMICS CORP,Industrials,0.12853
153,NEM,NEWMONT,Materials,0.1272
154,DG,DOLLAR GENERAL CORP,Consumer Discretionary,0.12669
155,SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,0.1261
156,XLNX,XILINX INC,Information Technology,0.12521
157,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.12503
158,MET,METLIFE INC,Financials,0.12501
159,APH,AMPHENOL CORP CLASS A,Information Technology,0.1249
160,SNPS,SYNOPSYS INC,Information Technology,0.12393
161,ECL,ECOLAB INC,Materials,0.12313
162,IQV,IQVIA HOLDINGS INC,Health Care,0.12266
163,TEL,TE CONNECTIVITY LTD,Information Technology,0.1216
164,INFO,IHS MARKIT LTD,Industrials,0.12156
165,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.12078
166,ROP,ROPER TECHNOLOGIES INC,Industrials,0.12065
167,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.11875
168,CNC,CENTENE CORP,Health Care,0.1183
169,BK,BANK OF NEW YORK MELLON CORP,Financials,0.11742
170,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.11739
171,SRE,SEMPRA,Utilities,0.11553
172,MSCI,MSCI INC,Financials,0.11551
173,MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,0.11518
174,MPC,MARATHON PETROLEUM CORP,Energy,0.11518
175,DOW,DOW INC,Materials,0.11467
176,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.1145
177,GPN,GLOBAL PAYMENTS INC,Information Technology,0.11339
178,IDXX,IDEXX LABORATORIES INC,Health Care,0.1127
179,MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,0.11176
180,BAX,BAXTER INTERNATIONAL INC,Health Care,0.11153
181,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.11044
182,A,AGILENT TECHNOLOGIES INC,Health Care,0.11044
183,DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,0.1104
184,HPQ,HP INC,Information Technology,0.11039
185,ADM,ARCHER DANIELS MIDLAND,Consumer Staples,0.11028
186,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.10996
187,DXCM,DEXCOM INC,Health Care,0.1092
188,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.10917
189,GIS,GENERAL MILLS INC,Consumer Staples,0.10879
190,AZO,AUTOZONE INC,Consumer Discretionary,0.10861
191,CARR,CARRIER GLOBAL CORP,Industrials,0.10812
192,TT,TRANE TECHNOLOGIES PLC,Industrials,0.10739
193,LHX,L3HARRIS TECHNOLOGIES INC,Industrials,0.10709
194,TRV,TRAVELERS COMPANIES INC,Financials,0.10642
195,HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,0.1064
196,FTNT,FORTINET INC,Information Technology,0.10572
197,PH,PARKER-HANNIFIN CORP,Industrials,0.10513
198,SYY,SYSCO CORP,Consumer Staples,0.10464
199,DD,DUPONT DE NEMOURS INC,Materials,0.10348
200,O,REALTY INCOME REIT CORP,Real Estate,0.10235
201,MCK,MCKESSON CORP,Health Care,0.1022
202,STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,0.10183
203,MSI,MOTOROLA SOLUTIONS INC,Information Technology,0.10137
204,AFL,AFLAC INC,Financials,0.09969
205,PAYX,PAYCHEX INC,Information Technology,0.0989
206,WELL,WELLTOWER INC,Real Estate,0.09828
207,XEL,XCEL ENERGY INC,Utilities,0.09809
208,EBAY,EBAY INC,Consumer Discretionary,0.09807
209,PPG,PPG INDUSTRIES INC,Materials,0.09738
210,EA,ELECTRONIC ARTS INC,Communication,0.09694
211,PSX,PHILLIPS,Energy,0.09688
212,APTV,APTIV PLC,Consumer Discretionary,0.0956
213,WMB,WILLIAMS INC,Energy,0.09526
214,YUM,YUM BRANDS INC,Consumer Discretionary,0.09522
215,ALGN,ALIGN TECHNOLOGY INC,Health Care,0.09505
216,OTIS,OTIS WORLDWIDE CORP,Industrials,0.09419
217,WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,0.09404
218,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.09223
219,STT,STATE STREET CORP,Financials,0.09097
220,CTVA,CORTEVA INC,Materials,0.09079
221,ALL,ALLSTATE CORP,Financials,0.09021
222,TROW,T ROWE PRICE GROUP INC,Financials,0.0902
223,ROST,ROSS STORES INC,Consumer Discretionary,0.08992
224,CTAS,CINTAS CORP,Industrials,0.08971
225,SIVB,SVB FINANCIAL GROUP,Financials,0.08955
226,AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,0.08954
227,AMP,AMERIPRISE FINANCE INC,Financials,0.08878
228,KMI,KINDER MORGAN INC,Energy,0.08873
229,DFS,DISCOVER FINANCIAL SERVICES,Financials,0.08846
230,CBRE,CBRE GROUP INC CLASS A,Real Estate,0.08843
231,VLO,VALERO ENERGY CORP,Energy,0.08816
232,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.08813
233,ROK,ROCKWELL AUTOMATION INC,Industrials,0.08782
234,IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,0.08752
235,MTD,METTLER TOLEDO INC,Health Care,0.08744
236,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.08715
237,RMD,RESMED INC,Health Care,0.08685
238,BIIB,BIOGEN INC,Health Care,0.08656
239,AJG,ARTHUR J GALLAGHER,Financials,0.0855
240,FAST,FASTENAL,Industrials,0.08536
241,GLW,CORNING INC,Information Technology,0.08517
242,PCAR,PACCAR INC,Industrials,0.08472
243,MNST,MONSTER BEVERAGE CORP,Consumer Staples,0.08408
244,AME,AMETEK INC,Industrials,0.0832
245,TDG,TRANSDIGM GROUP INC,Industrials,0.08319
246,MTCH,MATCH GROUP INC,Communication,0.08316
247,DVN,DEVON ENERGY CORP,Energy,0.08301
248,CMI,CUMMINS INC,Industrials,0.08182
249,VRSK,VERISK ANALYTICS INC,Industrials,0.08176
250,KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.08168
251,BLL,BALL CORP,Materials,0.08114
252,FRC,FIRST REPUBLIC BANK,Financials,0.08112
