rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,6.20267
2,MSFT,MICROSOFT CORP,Information Technology,5.92117
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.8748
4,META,FACEBOOK CLASS A  INC,Communication,2.3667
5,GOOGL,ALPHABET INC CLASS A,Communication,2.26609
6,GOOGL,ALPHABET INC CLASS C,Communication,2.15681
7,TSLA,TESLA INC,Consumer Discretionary,1.47621
8,NVDA,NVIDIA CORP,Information Technology,1.45238
9,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.41019
10,JPM,JPMORGAN CHASE & CO,Financials,1.26063
11,JNJ,JOHNSON & JOHNSON,Health Care,1.18703
12,UNH,UNITEDHEALTH GROUP INC,Health Care,1.02334
13,V,VISA INC CLASS A,Information Technology,1.00862
14,PG,PROCTER & GAMBLE,Consumer Staples,0.90762
15,HD,HOME DEPOT INC,Consumer Discretionary,0.90296
16,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.88288
17,DIS,WALT DISNEY,Communication,0.85765
18,ADBE,ADOBE INC,Information Technology,0.82536
19,BAC,BANK OF AMERICA CORP,Financials,0.81971
20,MA,MASTERCARD INC CLASS A,Information Technology,0.78864
21,CMCSA,COMCAST CORP CLASS A,Communication,0.72434
22,PFE,PFIZER INC,Health Care,0.67143
23,CRM,SALESFORCE.COM INC,Information Technology,0.66681
24,NFLX,NETFLIX INC,Communication,0.6571
25,CSCO,CISCO SYSTEMS INC,Information Technology,0.64838
26,XOM,EXXON MOBIL CORP,Energy,0.60094
27,VZ,VERIZON COMMUNICATIONS INC,Communication,0.59285
28,ABT,ABBOTT LABORATORIES,Health Care,0.5846
29,KO,COCA-COLA,Consumer Staples,0.56892
30,INTC,INTEL CORPORATION CORP,Information Technology,0.56835
31,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.56776
32,PEP,PEPSICO INC,Consumer Staples,0.56257
33,ACN,ACCENTURE PLC CLASS A,Information Technology,0.55699
