rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.01979
2,MSFT,MICROSOFT CORP,Information Technology,2.35706
3,XOM,EXXON MOBIL CORP,Energy,1.95133
4,JNJ,JOHNSON & JOHNSON,Health Care,1.82235
5,AMZN,AMAZON COM INC,Consumer Discretionary,1.55325
6,META,FACEBOOK CLASS A  INC,Information Technology,1.51589
7,GE,GENERAL ELECTRIC,Industrials,1.51493
8,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.43022
9,T,AT&T INC,Telecommunications,1.40987
10,JPM,JPMORGAN CHASE & CO,Financials,1.23752
11,GOOGL,ALPHABET INC CLASS A,Information Technology,1.22953
12,PG,PROCTER & GAMBLE,Consumer Staples,1.20531
13,GOOGL,ALPHABET INC CLASS C,Information Technology,1.20134
14,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,1.19493
15,PFE,PFIZER INC,Health Care,1.18364
16,WFC,WELLS FARGO,Financials,1.1725
17,CVX,CHEVRON CORP,Energy,1.02182
18,HD,HOME DEPOT INC,Consumer Discretionary,0.90981
19,KO,COCA-COLA,Consumer Staples,0.89873
20,INTC,INTEL CORPORATION CORP,Information Technology,0.87085
21,CMCSA,COMCAST A CORP,Consumer Discretionary,0.86019
22,MRK,MERCK & CO INC,Health Care,0.85902
23,PEP,PEPSICO INC,Consumer Staples,0.83233
24,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.82282
25,CSCO,CISCO SYSTEMS INC,Information Technology,0.81239
26,BAC,BANK OF AMERICA CORP,Financials,0.78743
27,V,VISA INC CLASS A,Information Technology,0.78653
28,DIS,WALT DISNEY,Consumer Discretionary,0.75769
29,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.75046
30,UNH,UNITEDHEALTH GROUP INC,Health Care,0.72031
31,MO,ALTRIA GROUP INC,Consumer Staples,0.70072
32,AMGN,AMGEN INC,Health Care,0.68369
33,C,CITIGROUP INC,Financials,0.68024
34,ORCL,ORACLE CORP,Information Technology,0.67576
35,BMY,BRISTOL MYERS SQUIBB,Health Care,0.66067
36,MDT,MEDTRONIC PLC,Health Care,0.65189
37,SLB,SCHLUMBERGER NV,Energy,0.59192
38,WMT,WALMART STORES INC,Consumer Staples,0.58955
39,MMM,3M CO,Industrials,0.5723
40,ABBV,ABBVIE INC,Health Care,0.5667
41,GILD,GILEAD SCIENCES INC,Health Care,0.55993
42,MCD,MCDONALDS CORP,Consumer Discretionary,0.54639
43,AGN,ALLERGAN,Health Care,0.52937
44,CVS,CVS HEALTH CORP,Consumer Staples,0.52685
45,MA,MASTERCARD INC CLASS A,Information Technology,0.48915
46,QCOM,QUALCOMM INC,Information Technology,0.48633
47,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.46903
48,CELG,CELGENE CORP,Health Care,0.45976
49,SBUX,STARBUCKS CORP,Consumer Discretionary,0.44988
50,RTX,UNITED TECHNOLOGIES CORP,Industrials,0.44325
51,LLY,ELI LILLY,Health Care,0.42597
52,BA,BOEING,Industrials,0.42342
53,UNP,UNION PACIFIC CORP,Industrials,0.41402
54,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.39487
55,NKE,NIKE INC CLASS B,Consumer Discretionary,0.39094
56,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.38754
57,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.38572
58,ACN,ACCENTURE PLC,Information Technology,0.37228
59,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.37166
60,TXN,TEXAS INSTRUMENTS INCORPORATED,Information Technology,0.37057
61,WBA,WALGREEN BOOTS ALLIANCE,Consumer Staples,0.36233
62,USB,US BANCORP,Financials,0.36205
63,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.36113
