rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.24422
2,MSFT,MICROSOFT CORP,Information Technology,2.39043
3,XOM,EXXON MOBIL CORP,Energy,1.92747
4,AMZN,AMAZON COM INC,Consumer Discretionary,1.75464
5,JNJ,JOHNSON & JOHNSON,Health Care,1.72121
6,FB,FACEBOOK CLASS A  INC,Information Technology,1.58688
7,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.46083
8,GE,GENERAL ELECTRIC,Industrials,1.41361
9,T,AT&T INC,Telecommunications,1.33053
10,JPM,JPMORGAN CHASE & CO,Financials,1.28095
11,PG,PROCTER & GAMBLE,Consumer Staples,1.27561
12,GOOGL,ALPHABET INC CLASS A,Information Technology,1.26258
13,GOOG,ALPHABET INC CLASS C,Information Technology,1.22325
14,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,1.12844
15,PFE,PFIZER INC,Health Care,1.09413
16,WFC,WELLS FARGO,Financials,1.07087
17,CVX,CHEVRON CORP,Energy,1.03404
18,INTC,INTEL CORPORATION CORP,Information Technology,0.95115
19,MRK,MERCK & CO INC,Health Care,0.91909
20,KO,COCA-COLA,Consumer Staples,0.87549
21,BAC,BANK OF AMERICA CORP,Financials,0.85054
22,CSCO,CISCO SYSTEMS INC,Information Technology,0.84968
23,CMCSA,COMCAST A CORP,Consumer Discretionary,0.84878
24,HD,HOME DEPOT INC,Consumer Discretionary,0.84675
25,PEP,PEPSICO INC,Consumer Staples,0.83367
26,V,VISA INC CLASS A,Information Technology,0.83085
27,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.80322
28,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.73586
29,DIS,WALT DISNEY,Consumer Discretionary,0.7312
30,C,CITIGROUP INC,Financials,0.7308
31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.7101
32,AMGN,AMGEN INC,Health Care,0.66483
33,MO,ALTRIA GROUP INC,Consumer Staples,0.65795
34,MDT,MEDTRONIC PLC,Health Care,0.63589
35,ORCL,ORACLE CORP,Information Technology,0.62959
36,SLB,SCHLUMBERGER NV,Energy,0.58244
37,WMT,WALMART STORES INC,Consumer Staples,0.58217
38,MMM,3M CO,Industrials,0.56726
39,GILD,GILEAD SCIENCES INC,Health Care,0.55607
40,ABBV,ABBVIE INC,Health Care,0.54702
41,QCOM,QUALCOMM INC,Information Technology,0.53761
42,MCD,MCDONALDS CORP,Consumer Discretionary,0.52429
43,MA,MASTERCARD INC CLASS A,Information Technology,0.51974
44,CVS,CVS HEALTH CORP,Consumer Staples,0.50532
45,AGN,ALLERGAN,Health Care,0.48566
46,BMY,BRISTOL MYERS SQUIBB,Health Care,0.47981
47,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.47245
48,UNP,UNION PACIFIC CORP,Industrials,0.43263
49,CELG,CELGENE CORP,Health Care,0.43151
50,SBUX,STARBUCKS CORP,Consumer Discretionary,0.42287
51,UTX,UNITED TECHNOLOGIES CORP,Industrials,0.42116
52,LLY,ELI LILLY,Health Care,0.41521
53,BA,BOEING,Industrials,0.40705
54,ACN,ACCENTURE PLC,Information Technology,0.40505
55,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.40261
