rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,7.23337
2,MSFT,MICROSOFT CORP,Information Technology,5.88282
3,AMZN,AMAZON COM INC,Consumer Discretionary,4.97242
4,META,FACEBOOK CLASS A  INC,Communication,2.42461
5,GOOGL,ALPHABET INC CLASS A,Communication,1.6822
6,GOOGL,ALPHABET INC CLASS C,Communication,1.64432
7,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.45775
8,JNJ,JOHNSON & JOHNSON,Health Care,1.39052
9,V,VISA INC CLASS A,Information Technology,1.22978
10,PG,PROCTER & GAMBLE,Consumer Staples,1.1783
11,NVDA,NVIDIA CORP,Information Technology,1.13201
12,MA,MASTERCARD INC CLASS A,Information Technology,1.08938
13,HD,HOME DEPOT INC,Consumer Discretionary,1.05495
14,JPM,JPMORGAN CHASE & CO,Financials,1.05023
15,UNH,UNITEDHEALTH GROUP INC,Health Care,1.02002
16,ADBE,ADOBE INC,Information Technology,0.85082
17,CRM,SALESFORCE.COM INC,Information Technology,0.84491
18,VZ,VERIZON COMMUNICATIONS INC,Communication,0.84398
19,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.82446
20,DIS,WALT DISNEY,Communication,0.81966
21,NFLX,NETFLIX INC,Communication,0.80146
22,INTC,INTEL CORPORATION CORP,Information Technology,0.74234
23,MRK,MERCK & CO INC,Health Care,0.74064
24,T,AT&T INC,Communication,0.73089
25,PFE,PFIZER INC,Health Care,0.72236
26,CMCSA,COMCAST CORP CLASS A,Communication,0.70233
27,BAC,BANK OF AMERICA CORP,Financials,0.6916
28,WMT,WALMART INC,Consumer Staples,0.67656
29,PEP,PEPSICO INC,Consumer Staples,0.66874
30,ABT,ABBOTT LABORATORIES,Health Care,0.66633
31,KO,COCA-COLA,Consumer Staples,0.65882
32,CSCO,CISCO SYSTEMS INC,Information Technology,0.61614
33,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.58302
34,XOM,EXXON MOBIL CORP,Energy,0.58113
35,ABBV,ABBVIE INC,Health Care,0.5808
36,MCD,MCDONALDS CORP,Consumer Discretionary,0.54634
37,CVX,CHEVRON CORP,Energy,0.53922
38,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.52822
39,ACN,ACCENTURE PLC CLASS A,Information Technology,0.52596
40,AMGN,AMGEN INC,Health Care,0.51246
41,MDT,MEDTRONIC PLC,Health Care,0.49596
42,BMY,BRISTOL MYERS SQUIBB,Health Care,0.48431
43,NKE,NIKE INC CLASS B,Consumer Discretionary,0.47762
44,AVGO,BROADCOM INC,Information Technology,0.47759
45,NEE,NEXTERA ENERGY INC,Utilities,0.4702
46,QCOM,QUALCOMM INC,Information Technology,0.46104
47,LIN,LINDE PLC,Materials,0.45134
48,UNP,UNION PACIFIC CORP,Industrials,0.44936
49,TXN,TEXAS INSTRUMENT INC,Information Technology,0.44894
50,DHR,DANAHER CORP,Health Care,0.44708
51,LLY,ELI LILLY,Health Care,0.43005
52,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.42788
53,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.42754
54,ORCL,ORACLE CORP,Information Technology,0.40983
55,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.39983
56,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.39645
57,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.3798
58,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.37647
59,C,CITIGROUP INC,Financials,0.36622
60,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.36603
61,SBUX,STARBUCKS CORP,Consumer Discretionary,0.33954
62,LMT,LOCKHEED MARTIN CORP,Industrials,0.33115
63,MMM,3M,Industrials,0.32267
