rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.55616
2,MSFT,MICROSOFT CORP,Information Technology,3.03211
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.40059
4,FB,FACEBOOK CLASS A  INC,Information Technology,1.84372
5,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.70665
6,JPM,JPMORGAN CHASE & CO,Financials,1.66025
7,JNJ,JOHNSON & JOHNSON,Health Care,1.53576
8,XOM,EXXON MOBIL CORP,Energy,1.53025
9,GOOG,ALPHABET INC CLASS C,Information Technology,1.46086
10,GOOGL,ALPHABET INC CLASS A,Information Technology,1.45759
11,BAC,BANK OF AMERICA CORP,Financials,1.28412
12,WFC,WELLS FARGO,Financials,1.20598
13,CVX,CHEVRON CORP,Energy,0.98491
14,HD,HOME DEPOT INC,Consumer Discretionary,0.97051
15,T,AT&T INC,Telecommunications,0.95122
16,UNH,UNITEDHEALTH GROUP INC,Health Care,0.9492
17,INTC,INTEL CORPORATION CORP,Information Technology,0.932
18,V,VISA INC CLASS A,Information Technology,0.93197
19,PFE,PFIZER INC,Health Care,0.91334
20,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,0.91245
21,PG,PROCTER & GAMBLE,Consumer Staples,0.9101
22,C,CITIGROUP INC,Financials,0.85838
23,CSCO,CISCO SYSTEMS INC,Information Technology,0.84953
24,BA,BOEING,Industrials,0.82074
25,CMCSA,COMCAST A CORP,Consumer Discretionary,0.82063
26,KO,COCA-COLA,Consumer Staples,0.75491
27,ABBV,ABBVIE INC,Health Care,0.74003
28,DWDP,DOWDUPONT INC,Materials,0.73162
29,PEP,PEPSICO INC,Consumer Staples,0.70773
30,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.68896
31,DIS,WALT DISNEY,Consumer Discretionary,0.67896
32,MRK,MERCK & CO INC,Health Care,0.6704
33,ORCL,ORACLE CORP,Information Technology,0.65021
34,MA,MASTERCARD INC CLASS A,Information Technology,0.64932
35,WMT,WALMART INC,Consumer Staples,0.64546
36,MMM,3M,Industrials,0.61838
37,NVDA,NVIDIA CORP,Information Technology,0.61622
38,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.58307
39,GE,GENERAL ELECTRIC,Industrials,0.58009
40,MCD,MCDONALDS CORP,Consumer Discretionary,0.56438
41,AMGN,AMGEN INC,Health Care,0.55868
42,MO,ALTRIA GROUP INC,Consumer Staples,0.55523
43,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.50319
44,NFLX,NETFLIX INC,Consumer Discretionary,0.48387
45,MDT,MEDTRONIC PLC,Health Care,0.48095
46,GILD,GILEAD SCIENCES INC,Health Care,0.45283
47,ABT,ABBOTT LABORATORIES,Health Care,0.44758
48,TXN,TEXAS INSTRUMENT INC,Information Technology,0.44714
49,UNP,UNION PACIFIC CORP,Industrials,0.43472
50,UTX,UNITED TECHNOLOGIES CORP,Industrials,0.424
51,BMY,BRISTOL MYERS SQUIBB,Health Care,0.42385
52,SLB,SCHLUMBERGER NV,Energy,0.42164
53,AVGO,BROADCOM LTD,Information Technology,0.4172
54,QCOM,QUALCOMM INC,Information Technology,0.41622
55,ACN,ACCENTURE PLC CLASS A,Information Technology,0.41083
56,ADBE,ADOBE SYSTEM INC,Information Technology,0.40732
57,CAT,CATERPILLAR INC,Industrials,0.4006
58,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.39875
