rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,4.57418
2,MSFT,MICROSOFT CORP,Information Technology,4.48715
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.87034
4,META,FACEBOOK CLASS A  INC,Communication,1.84225
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.65244
6,JPM,JPMORGAN CHASE & CO,Financials,1.63063
7,GOOGL,ALPHABET INC CLASS A,Communication,1.49682
8,GOOGL,ALPHABET INC CLASS C,Communication,1.49046
9,JNJ,JOHNSON & JOHNSON,Health Care,1.43189
10,V,VISA INC CLASS A,Information Technology,1.19966
11,PG,PROCTER & GAMBLE,Consumer Staples,1.1618
12,XOM,EXXON MOBIL CORP,Energy,1.10121
13,T,AT&T INC,Communication,1.06478
14,BAC,BANK OF AMERICA CORP,Financials,1.06331
15,UNH,UNITEDHEALTH GROUP INC,Health Care,1.03883
16,MA,MASTERCARD INC CLASS A,Information Technology,0.98863
17,DIS,WALT DISNEY,Communication,0.97229
18,INTC,INTEL CORPORATION CORP,Information Technology,0.97096
19,VZ,VERIZON COMMUNICATIONS INC,Communication,0.94713
20,HD,HOME DEPOT INC,Consumer Discretionary,0.88914
21,MRK,MERCK & CO INC,Health Care,0.86364
22,CVX,CHEVRON CORP,Energy,0.8506
23,PFE,PFIZER INC,Health Care,0.80872
24,KO,COCA-COLA,Consumer Staples,0.79606
25,WFC,WELLS FARGO,Financials,0.77216
26,CMCSA,COMCAST CORP CLASS A,Communication,0.76146
27,CSCO,CISCO SYSTEMS INC,Information Technology,0.75886
28,PEP,PEPSICO INC,Consumer Staples,0.7108
29,C,CITIGROUP INC,Financials,0.65044
30,BA,BOEING,Industrials,0.64961
31,WMT,WALMART INC,Consumer Staples,0.62878
32,ADBE,ADOBE INC,Information Technology,0.59557
33,ABT,ABBOTT LABORATORIES,Health Care,0.57258
34,MDT,MEDTRONIC PLC,Health Care,0.56717
35,BMY,BRISTOL MYERS SQUIBB,Health Care,0.56123
36,MCD,MCDONALDS CORP,Consumer Discretionary,0.55504
37,CRM,SALESFORCE.COM INC,Information Technology,0.53809
38,NVDA,NVIDIA CORP,Information Technology,0.53711
39,AMGN,AMGEN INC,Health Care,0.53424
40,NFLX,NETFLIX INC,Communication,0.52891
41,ACN,ACCENTURE PLC CLASS A,Information Technology,0.49924
42,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.49379
43,ABBV,ABBVIE INC,Health Care,0.48836
44,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.48588
45,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.48432
46,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.47372
47,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.4717
48,NKE,NIKE INC CLASS B,Consumer Discretionary,0.46999
49,AVGO,BROADCOM INC,Information Technology,0.46812
50,UNP,UNION PACIFIC CORP,Industrials,0.46808
51,RTX,UNITED TECHNOLOGIES CORP,Industrials,0.45318
52,TXN,TEXAS INSTRUMENT INC,Information Technology,0.44729
53,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.44277
54,NEE,NEXTERA ENERGY INC,Utilities,0.44146
55,ORCL,ORACLE CORP,Information Technology,0.42807
56,LIN,LINDE PLC,Materials,0.4264
57,LLY,ELI LILLY,Health Care,0.41366
58,SBUX,STARBUCKS CORP,Consumer Discretionary,0.38726
59,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.37968
60,MMM,3M,Industrials,0.37839
61,QCOM,QUALCOMM INC,Information Technology,0.37576
62,DHR,DANAHER CORP,Health Care,0.36595
63,GE,GENERAL ELECTRIC,Industrials,0.36353
64,LMT,LOCKHEED MARTIN CORP,Industrials,0.36049
65,CVS,CVS HEALTH CORP,Health Care,0.36048
66,MO,ALTRIA GROUP INC,Consumer Staples,0.34776
67,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.34226
68,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.32058
69,FIS,FIDELITY NATIONAL INFORMATION SERV,Information Technology,0.31884
70,USB,US BANCORP,Financials,0.31429
71,AXP,AMERICAN EXPRESS,Financials,0.31153
72,GILD,GILEAD SCIENCES INC,Health Care,0.30662
73,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.30596
74,CAT,CATERPILLAR INC,Industrials,0.30439
75,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.29599
76,ELV,ANTHEM INC,Health Care,0.28563
77,CI,CIGNA CORP,Health Care,0.2848
78,CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,0.28363
79,TFC,TRUIST FINANCIAL CORP,Financials,0.28171
80,TJX,TJX INC,Consumer Discretionary,0.27618
81,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.27577
82,BDX,BECTON DICKINSON,Health Care,0.27436
83,GS,GOLDMAN SACHS GROUP INC,Financials,0.27328
84,CME,CME GROUP INC CLASS A,Financials,0.26829
85,COP,CONOCOPHILLIPS,Energy,0.26613
86,CB,CHUBB LTD,Financials,0.26245
87,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.26087
88,ISRG,INTUITIVE SURGICAL INC,Health Care,0.25483
89,INTU,INTUIT INC,Information Technology,0.25431
90,D,DOMINION ENERGY INC,Utilities,0.25426
91,SYK,STRYKER CORP,Health Care,0.25213
92,SO,SOUTHERN,Utilities,0.24917
93,SPGI,S&P GLOBAL INC,Financials,0.24875
94,DUK,DUKE ENERGY CORP,Utilities,0.24801
95,FISV,FISERV INC,Information Technology,0.24631
