rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,6.49673
2,MSFT,MICROSOFT CORP,Information Technology,5.5281
3,AMZN,AMAZON COM INC,Consumer Discretionary,2.48587
4,GOOGL,ALPHABET INC CLASS A,Communication,1.75922
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.67056
6,GOOGL,ALPHABET INC CLASS C,Communication,1.58032
7,TSLA,TESLA INC,Consumer Discretionary,1.50658
8,UNH,UNITEDHEALTH GROUP INC,Health Care,1.48854
9,JNJ,JOHNSON & JOHNSON,Health Care,1.35963
10,XOM,EXXON MOBIL CORP,Energy,1.3481
11,NVDA,NVIDIA CORP,Information Technology,1.23111
12,JPM,JPMORGAN CHASE & CO,Financials,1.17727
13,PG,PROCTER & GAMBLE,Consumer Staples,1.0355
14,V,VISA INC CLASS A,Information Technology,1.03077
15,HD,HOME DEPOT INC,Consumer Discretionary,0.96739
16,CVX,CHEVRON CORP,Energy,0.95905
17,MA,MASTERCARD INC CLASS A,Information Technology,0.88345
18,LLY,ELI LILLY,Health Care,0.85022
19,ABBV,ABBVIE INC,Health Care,0.82794
20,PFE,PFIZER INC,Health Care,0.81738
21,MRK,MERCK & CO INC,Health Care,0.81046
22,META,META PLATFORMS INC CLASS A,Communication,0.78252
23,BAC,BANK OF AMERICA CORP,Financials,0.76871
24,PEP,PEPSICO INC,Consumer Staples,0.7438
25,KO,COCA-COLA,Consumer Staples,0.71928
26,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.69396
27,AVGO,BROADCOM INC,Information Technology,0.64646
28,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.63766
29,WMT,WALMART INC,Consumer Staples,0.63119
30,CSCO,CISCO SYSTEMS INC,Information Technology,0.59816
31,MCD,MCDONALDS CORP,Consumer Discretionary,0.58307
32,ACN,ACCENTURE PLC CLASS A,Information Technology,0.55302
33,ABT,ABBOTT LABORATORIES,Health Care,0.54734
34,WFC,WELLS FARGO,Financials,0.52839
35,DHR,DANAHER CORP,Health Care,0.52004
36,DIS,WALT DISNEY,Communication,0.51836
37,BMY,BRISTOL MYERS SQUIBB,Health Care,0.49801
38,LIN,LINDE PLC,Materials,0.48718
39,NEE,NEXTERA ENERGY INC,Utilities,0.48348
40,TXN,TEXAS INSTRUMENT INC,Information Technology,0.47904
41,VZ,VERIZON COMMUNICATIONS INC,Communication,0.4756
42,ADBE,ADOBE INC,Information Technology,0.46898
43,CMCSA,COMCAST CORP CLASS A,Communication,0.46877
44,CRM,SALESFORCE INC,Information Technology,0.46324
45,COP,CONOCOPHILLIPS,Energy,0.4568
46,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.44887
47,AMGN,AMGEN INC,Health Care,0.44509
48,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.42971
49,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.42347
50,QCOM,QUALCOMM INC,Information Technology,0.41268
51,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.4034
52,NKE,NIKE INC CLASS B,Consumer Discretionary,0.4027
53,T,AT&T INC,Communication,0.39915
54,NFLX,NETFLIX INC,Communication,0.39474
55,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.39467
56,UNP,UNION PACIFIC CORP,Industrials,0.39447
57,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.39071
58,CVS,CVS HEALTH CORP,Health Care,0.38858
59,GS,GOLDMAN SACHS GROUP INC,Financials,0.38295
60,ELV,ELEVANCE HEALTH INC,Health Care,0.37159
61,ORCL,ORACLE CORP,Information Technology,0.36642
62,SCHW,CHARLES SCHWAB CORP,Financials,0.36616
63,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.36408
64,CAT,CATERPILLAR INC,Industrials,0.36258
65,MS,MORGAN STANLEY,Financials,0.36209
66,INTC,INTEL CORPORATION CORP,Information Technology,0.3587
67,DE,DEERE,Industrials,0.35634
68,SPGI,S&P GLOBAL INC,Financials,0.34921
69,SBUX,STARBUCKS CORP,Consumer Discretionary,0.34068
70,INTU,INTUIT INC,Information Technology,0.33402
71,LMT,LOCKHEED MARTIN CORP,Industrials,0.33264
72,GILD,GILEAD SCIENCES INC,Health Care,0.31982
73,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.31886
74,PLD,PROLOGIS REIT INC,Real Estate,0.31594
75,BLK,BLACKROCK INC,Financials,0.31363
76,MDT,MEDTRONIC PLC,Health Care,0.30477
77,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.29927
78,CI,CIGNA CORP,Health Care,0.29154
79,BA,BOEING,Industrials,0.29008
80,ISRG,INTUITIVE SURGICAL INC,Health Care,0.28053
81,AMAT,APPLIED MATERIAL INC,Information Technology,0.27669
