rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,7.01112
2,MSFT,MICROSOFT CORP,Information Technology,6.96161
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.44175
4,NVDA,NVIDIA CORP,Information Technology,3.0468
5,GOOGL,ALPHABET INC CLASS A,Communication,2.05917
6,META,META PLATFORMS INC CLASS A,Communication,1.95699
7,GOOGL,ALPHABET INC CLASS C,Communication,1.74844
8,TSLA,TESLA INC,Consumer Discretionary,1.71176
9,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.6164
10,JPM,JPMORGAN CHASE & CO,Financials,1.22492
11,AVGO,BROADCOM INC,Information Technology,1.22047
12,UNH,UNITEDHEALTH GROUP INC,Health Care,1.21293
13,LLY,ELI LILLY,Health Care,1.15783
14,V,VISA INC CLASS A,Financials,1.03372
15,XOM,EXXON MOBIL CORP,Energy,0.99758
16,JNJ,JOHNSON & JOHNSON,Health Care,0.93985
17,MA,MASTERCARD INC CLASS A,Financials,0.87973
18,HD,HOME DEPOT INC,Consumer Discretionary,0.86329
19,PG,PROCTER & GAMBLE,Consumer Staples,0.86029
20,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.72793
21,MRK,MERCK & CO INC,Health Care,0.68814
22,ABBV,ABBVIE INC,Health Care,0.68153
23,ADBE,ADOBE INC,Information Technology,0.67663
24,CVX,CHEVRON CORP,Energy,0.65228
25,CRM,SALESFORCE INC,Information Technology,0.63774
26,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.59325
27,PEP,PEPSICO INC,Consumer Staples,0.58163
28,BAC,BANK OF AMERICA CORP,Financials,0.57743
29,KO,COCA-COLA,Consumer Staples,0.57116
30,WMT,WALMART INC,Consumer Staples,0.56018
31,ACN,ACCENTURE PLC CLASS A,Information Technology,0.54858
32,MCD,MCDONALDS CORP,Consumer Discretionary,0.53571
33,NFLX,NETFLIX INC,Communication,0.53079
34,INTC,INTEL CORPORATION CORP,Information Technology,0.52771
35,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.51086
36,CSCO,CISCO SYSTEMS INC,Information Technology,0.50972
37,LIN,LINDE PLC,Materials,0.49604
38,ABT,ABBOTT LABORATORIES,Health Care,0.47579
39,WFC,WELLS FARGO,Financials,0.44524
40,CMCSA,COMCAST CORP CLASS A,Communication,0.43861
41,INTU,INTUIT INC,Information Technology,0.43636
42,ORCL,ORACLE CORP,Information Technology,0.41726
43,DIS,WALT DISNEY,Communication,0.41152
44,PFE,PFIZER INC,Health Care,0.40492
45,QCOM,QUALCOMM INC,Information Technology,0.40097
46,VZ,VERIZON COMMUNICATIONS INC,Communication,0.39479
47,TXN,TEXAS INSTRUMENT INC,Information Technology,0.38562
48,AMGN,AMGEN INC,Health Care,0.38394
49,DHR,DANAHER CORP,Health Care,0.37896
50,CAT,CATERPILLAR INC,Industrials,0.3757
51,UNP,UNION PACIFIC CORP,Industrials,0.37294
52,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.37199
53,BA,BOEING,Industrials,0.36922
54,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.3638
55,NOW,SERVICENOW INC,Information Technology,0.36077
56,SPGI,S&P GLOBAL INC,Financials,0.35554
57,GE,GENERAL ELECTRIC,Industrials,0.34601
58,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.34437
59,COP,CONOCOPHILLIPS,Energy,0.3433
60,AMAT,APPLIED MATERIAL INC,Information Technology,0.3377
61,NKE,NIKE INC CLASS B,Consumer Discretionary,0.33102
62,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.31992
63,UBER,UBER TECHNOLOGIES INC,Industrials,0.3156
64,GS,GOLDMAN SACHS GROUP INC,Financials,0.31337
65,NEE,NEXTERA ENERGY INC,Utilities,0.31042
66,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.3084
67,PLD,PROLOGIS REIT INC,Real Estate,0.30679
68,RTX,RTX CORP,Industrials,0.30136
69,T,AT&T INC,Communication,0.29885
70,ISRG,INTUITIVE SURGICAL INC,Health Care,0.29584
71,MS,MORGAN STANLEY,Financials,0.29355
72,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.28326
73,BLK,BLACKROCK INC,Financials,0.28275
74,ELV,ELEVANCE HEALTH INC,Health Care,0.276
75,SBUX,STARBUCKS CORP,Consumer Discretionary,0.27325
76,MDT,MEDTRONIC PLC,Health Care,0.27302
77,AXP,AMERICAN EXPRESS,Financials,0.26864
78,TJX,TJX INC,Consumer Discretionary,0.26734
79,DE,DEERE,Industrials,0.26677
80,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.26116
81,BMY,BRISTOL MYERS SQUIBB,Health Care,0.26006
82,LRCX,LAM RESEARCH CORP,Information Technology,0.25709
83,SCHW,CHARLES SCHWAB CORP,Financials,0.25504
84,CVS,CVS HEALTH CORP,Health Care,0.25262
85,SYK,STRYKER CORP,Health Care,0.2522
86,GILD,GILEAD SCIENCES INC,Health Care,0.25144
87,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.25067
88,LMT,LOCKHEED MARTIN CORP,Industrials,0.24927
89,ADI,ANALOG DEVICES INC,Information Technology,0.24645
90,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.24544
91,C,CITIGROUP INC,Financials,0.24523
92,ETN,EATON PLC,Industrials,0.23951
93,ADP,AUTOMATIC DATA PROCESSING INC,Industrials,0.23869
94,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.2344
95,MU,MICRON TECHNOLOGY INC,Information Technology,0.23341
96,MMC,MARSH & MCLENNAN INC,Financials,0.2327
97,PGR,PROGRESSIVE CORP,Financials,0.23212
98,BX,BLACKSTONE INC,Financials,0.23171
99,CB,CHUBB LTD,Financials,0.22968
100,PANW,PALO ALTO NETWORKS INC,Information Technology,0.22831
101,ZTS,ZOETIS INC CLASS A,Health Care,0.22571
102,CI,CIGNA,Health Care,0.21827
103,BSX,BOSTON SCIENTIFIC CORP,Health Care,0.21085
104,TMUS,T MOBILE US INC,Communication,0.20323
105,FI,FISERV INC,Financials,0.1986
106,KLAC,KLA CORP,Information Technology,0.19684
107,SNPS,SYNOPSYS INC,Information Technology,0.19503
108,SO,SOUTHERN,Utilities,0.19048
109,CME,CME GROUP INC CLASS A,Financials,0.18884
110,EQIX,EQUINIX REIT INC,Real Estate,0.18836
111,DUK,DUKE ENERGY CORP,Utilities,0.18629
112,SLB,SCHLUMBERGER NV,Energy,0.18516
113,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.18459
114,ICE,INTERCONTINENTAL EXCHANGE INC,Financials,0.1831
115,SHW,SHERWIN WILLIAMS,Materials,0.18295
116,ITW,ILLINOIS TOOL INC,Industrials,0.17866
117,MO,ALTRIA GROUP INC,Consumer Staples,0.17772
118,BDX,BECTON DICKINSON,Health Care,0.17618
119,EOG,EOG RESOURCES INC,Energy,0.17569
120,CSX,CSX CORP,Industrials,0.17066
121,USB,US BANCORP,Financials,0.16785
122,NOC,NORTHROP GRUMMAN CORP,Industrials,0.16527
123,PYPL,PAYPAL HOLDINGS INC,Financials,0.16492
124,TGT,TARGET CORP,Consumer Staples,0.16375
125,WM,WASTE MANAGEMENT INC,Industrials,0.16352
126,CL,COLGATE-PALMOLIVE,Consumer Staples,0.16348
127,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.15624
128,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.15365
129,MCK,MCKESSON CORP,Health Care,0.15344
130,MCO,MOODYS CORP,Financials,0.15313
131,FCX,FREEPORT MCMORAN INC,Materials,0.15206
132,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.1515
133,MMM,3M,Industrials,0.15039
134,ANET,ARISTA NETWORKS INC,Information Technology,0.14783
135,APH,AMPHENOL CORP CLASS A,Information Technology,0.14774
136,NXPI,NXP SEMICONDUCTORS NV,Information Technology,0.14746
137,ABNB,AIRBNB INC CLASS A,Consumer Discretionary,0.14742
138,PH,PARKER-HANNIFIN CORP,Industrials,0.14741
139,LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,0.14662
140,GD,GENERAL DYNAMICS CORP,Industrials,0.14652
141,PSX,PHILLIPS,Energy,0.14591
142,FDX,FEDEX CORP,Industrials,0.14577
143,AON,AON PLC CLASS A,Financials,0.14513
144,ROP,ROPER TECHNOLOGIES INC,Information Technology,0.1451
145,HUM,HUMANA INC,Health Care,0.14038
146,MPC,MARATHON PETROLEUM CORP,Energy,0.14032
147,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.13999
148,TDG,TRANSDIGM GROUP INC,Industrials,0.13939
149,TT,TRANE TECHNOLOGIES PLC,Industrials,0.13876
150,MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,0.13859
151,EMR,EMERSON ELECTRIC,Industrials,0.13821
152,HCA,HCA HEALTHCARE INC,Health Care,0.13355
153,NSC,NORFOLK SOUTHERN CORP,Industrials,0.13313
154,PXD,PIONEER NATURAL RESOURCE,Energy,0.1307
155,CTAS,CINTAS CORP,Industrials,0.12993
156,ADSK,AUTODESK INC,Information Technology,0.12964
157,MSI,MOTOROLA SOLUTIONS INC,Information Technology,0.12945
158,PCAR,PACCAR INC,Industrials,0.12723
159,ECL,ECOLAB INC,Materials,0.12538
160,CCI,CROWN CASTLE INC,Real Estate,0.12453
161,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.12438
162,WELL,WELLTOWER INC,Real Estate,0.12431
163,TFC,TRUIST FINANCIAL CORP,Financials,0.12265
164,GM,GENERAL MOTORS,Consumer Discretionary,0.12253
165,MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,0.12154
166,AJG,ARTHUR J GALLAGHER,Financials,0.12093
167,PSA,PUBLIC STORAGE REIT,Real Estate,0.12022
168,CARR,CARRIER GLOBAL CORP,Industrials,0.12007
169,DXCM,DEXCOM INC,Health Care,0.11943
170,F,FORD MOTOR CO,Consumer Discretionary,0.11939
171,NEM,NEWMONT,Materials,0.11882
172,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.11847
173,SRE,SEMPRA,Utilities,0.11714
