rank,ticker,name,sector,weight
1,MSFT,MICROSOFT CORP,Information Technology,3.54793
2,AAPL,APPLE INC,Information Technology,3.29827
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.10318
4,META,FACEBOOK CLASS A  INC,Communication,1.76071
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.75744
6,JNJ,JOHNSON & JOHNSON,Health Care,1.56958
7,JPM,JPMORGAN CHASE & CO,Financials,1.5136
8,GOOGL,ALPHABET INC CLASS C,Communication,1.50997
9,GOOGL,ALPHABET INC CLASS A,Communication,1.48005
10,XOM,EXXON MOBIL CORP,Energy,1.36436
11,UNH,UNITEDHEALTH GROUP INC,Health Care,1.14279
12,BAC,BANK OF AMERICA CORP,Financials,1.14276
13,PFE,PFIZER INC,Health Care,1.0788
14,PG,PROCTER & GAMBLE,Consumer Staples,1.05695
15,V,VISA INC CLASS A,Information Technology,1.043
16,VZ,VERIZON COMMUNICATIONS INC,Communication,1.00049
17,CVX,CHEVRON CORP,Energy,0.96338
18,T,AT&T INC,Communication,0.96177
19,INTC,INTEL CORPORATION CORP,Information Technology,0.94542
20,CSCO,CISCO SYSTEMS INC,Information Technology,0.93468
21,HD,HOME DEPOT INC,Consumer Discretionary,0.91167
22,WFC,WELLS FARGO,Financials,0.91126
23,BA,BOEING,Industrials,0.89527
24,MRK,MERCK & CO INC,Health Care,0.85116
25,MA,MASTERCARD INC CLASS A,Information Technology,0.8433
26,KO,COCA-COLA,Consumer Staples,0.81082
27,CMCSA,COMCAST CORP CLASS A,Communication,0.73013
28,DIS,WALT DISNEY,Communication,0.73006
29,PEP,PEPSICO INC,Consumer Staples,0.69939
30,C,CITIGROUP INC,Financials,0.69231
31,NFLX,NETFLIX INC,Communication,0.65109
32,MCD,MCDONALDS CORP,Consumer Discretionary,0.60551
33,WMT,WALMART INC,Consumer Staples,0.59993
34,ABT,ABBOTT LABORATORIES,Health Care,0.56366
35,ORCL,ORACLE CORP,Information Technology,0.56261
36,DWDP,DOWDUPONT INC,Materials,0.54286
37,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.53752
38,ADBE,ADOBE INC,Information Technology,0.53165
39,ABBV,ABBVIE INC,Health Care,0.53071
40,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.52413
41,AMGN,AMGEN INC,Health Care,0.52404
42,MDT,MEDTRONIC PLC,Health Care,0.52181
43,UNP,UNION PACIFIC CORP,Industrials,0.5154
44,MMM,3M,Industrials,0.51274
45,CRM,SALESFORCE.COM INC,Information Technology,0.51123
46,LLY,ELI LILLY,Health Care,0.49695
47,AVGO,BROADCOM INC,Information Technology,0.4874
48,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.46759
49,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.46035
50,NKE,NIKE INC CLASS B,Consumer Discretionary,0.45855
51,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.43495
52,ACN,ACCENTURE PLC CLASS A,Information Technology,0.43012
53,TXN,TEXAS INSTRUMENT INC,Information Technology,0.4253
54,RTX,UNITED TECHNOLOGIES CORP,Industrials,0.42107
55,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.4133
56,MO,ALTRIA GROUP INC,Consumer Staples,0.40779
57,GILD,GILEAD SCIENCES INC,Health Care,0.39828
58,LIN,LINDE PLC,Materials,0.39502
59,GE,GENERAL ELECTRIC,Industrials,0.38863
60,NVDA,NVIDIA CORP,Information Technology,0.38562
61,NEE,NEXTERA ENERGY INC,Utilities,0.37619
62,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.37293
63,CVS,CVS HEALTH CORP,Health Care,0.37249
64,SBUX,STARBUCKS CORP,Consumer Discretionary,0.37142
65,BMY,BRISTOL MYERS SQUIBB,Health Care,0.35406
66,CAT,CATERPILLAR INC,Industrials,0.34501
67,ELV,ANTHEM INC,Health Care,0.34394
