rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.68034
2,MSFT,MICROSOFT CORP,Information Technology,2.65249
3,META,FACEBOOK CLASS A  INC,Information Technology,1.87246
4,AMZN,AMAZON COM INC,Consumer Discretionary,1.77207
5,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.63075
6,JNJ,JOHNSON & JOHNSON,Health Care,1.61324
7,XOM,EXXON MOBIL CORP,Energy,1.60595
8,JPM,JPMORGAN CHASE & CO,Financials,1.55383
9,GOOGL,ALPHABET INC CLASS A,Information Technology,1.34168
10,GOOGL,ALPHABET INC CLASS C,Information Technology,1.33852
11,BAC,BANK OF AMERICA CORP,Financials,1.14949
12,WFC,WELLS FARGO,Financials,1.13908
13,T,AT&T INC,Telecommunications,1.11189
14,PG,PROCTER & GAMBLE,Consumer Staples,1.07257
15,CVX,CHEVRON CORP,Energy,1.0294
16,PFE,PFIZER INC,Health Care,0.98497
17,GE,GENERAL ELECTRIC,Industrials,0.96785
18,VZ,VERIZON COMMUNICATIONS INC,Telecommunications,0.93336
19,C,CITIGROUP INC,Financials,0.91624
20,HD,HOME DEPOT INC,Consumer Discretionary,0.89138
21,V,VISA INC CLASS A,Information Technology,0.89006
22,UNH,UNITEDHEALTH GROUP INC,Health Care,0.87543
23,CMCSA,COMCAST A CORP,Consumer Discretionary,0.83682
24,INTC,INTEL CORPORATION CORP,Information Technology,0.82726
25,MRK,MERCK & CO INC,Health Care,0.80967
26,KO,COCA-COLA,Consumer Staples,0.7988
27,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.7971
28,CSCO,CISCO SYSTEMS INC,Information Technology,0.77739
29,DWDP,DOWDUPONT INC,Materials,0.74678
30,PEP,PEPSICO INC,Consumer Staples,0.7359
31,DIS,WALT DISNEY,Consumer Discretionary,0.70337
32,ORCL,ORACLE CORP,Information Technology,0.67501
33,ABBV,ABBVIE INC,Health Care,0.65487
34,BA,BOEING,Industrials,0.65299
35,AMGN,AMGEN INC,Health Care,0.62897
36,MA,MASTERCARD INC CLASS A,Information Technology,0.60955
