rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.267162
2,AAPL,APPLE INC,Information Technology,3.187844
3,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.86517
4,CVX,CHEVRON CORP,Energy,1.781131
5,MSFT,MICROSOFT CORP,Information Technology,1.76822
6,JNJ,JOHNSON & JOHNSON,Health Care,1.615699
7,PG,PROCTER & GAMBLE,Consumer Staples,1.592245
8,GEC,GENERAL ELECTRIC,Industrials,1.549476
9,T,AT&T INC,Telecommunication Services,1.510812
10,KO,COCA-COLA,Consumer Staples,1.444695
11,PFE,PFIZER INC,Health Care,1.343343
12,JPM,JPMORGAN CHASE,Financials,1.336965
13,WFC,WELLS FARGO,Financials,1.236585
14,GOOGL,GOOGLE INC CLASS A,Information Technology,1.218027
15,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.132112
16,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.104317
17,ORCL,ORACLE CORP,Information Technology,0.979783
18,INCO,INTEL CORPORATION CORP,Information Technology,0.95606
19,SLBA,SCHLUMBERGER LTD.,Energy,0.949563
20,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.916631
21,MRK,MERCK & CO INC,Health Care,0.915737
22,PEP,PEPSICO INC,Consumer Staples,0.912275
23,WMT,WALMART INC,Consumer Staples,0.910346
24,COP,CONOCOPHILLIPS,Energy,0.861896
25,MCD,MCDONALDS CORP,Consumer Discretionary,0.840771
26,C,CITIGROUP INC,Financials,0.812349
27,CSCO,CISCO SYSTEMS INC,Information Technology,0.772547
28,QCI,QUALCOMM INC,Information Technology,0.769605
29,BAC,BANK OF AMERICA CORP,Financials,0.741583
30,ABT,ABBOTT LABORATORIES,Health Care,0.731093
31,AMZN,AMAZON COM INC,Consumer Discretionary,0.688702
32,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.631603
33,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.608755
34,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.595343
35,DIS,WALT DISNEY,Consumer Discretionary,0.57669
36,KFT,KRAFT FOODS INC A,Consumer Staples,0.551448
37,GS,GOLDMAN SACHS GROUP INC,Financials,0.539001
