rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.959057
2,MSFT,MICROSOFT CORP,Information Technology,2.074911
3,JNJ,JOHNSON & JOHNSON,Health Care,1.933987
4,PG,PROCTER & GAMBLE,Consumer Staples,1.864925
5,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.796244
6,T,AT&T INC,Telecommunication Services,1.783777
7,JPM,JPMORGAN CHASE,Financials,1.73795
8,AAPL,APPLE INC,Information Technology,1.6801
9,GEC,GENERAL ELECTRIC,Industrials,1.635587
10,CVX,CHEVRON CORP,Energy,1.605212
11,BAC,BANK OF AMERICA CORP,Financials,1.472954
12,CSCO,CISCO SYSTEMS INC,Information Technology,1.463261
13,WFC,WELLS FARGO,Financials,1.312679
14,WMT,WALMART INC,Consumer Staples,1.283016
15,INCO,INTEL CORPORATION CORP,Information Technology,1.239206
16,PFE,PFIZER INC,Health Care,1.23902
17,GOOGL,GOOGLE INC CLASS A,Information Technology,1.226365
18,HP,HEWLETT PACKARD,Information Technology,1.190971
19,KO,COCA-COLA,Consumer Staples,1.143727
20,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.053642
21,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,1.050013
22,PEP,PEPSICO INC,Consumer Staples,1.018326
23,ORCL,ORACLE CORP,Information Technology,0.966086
24,GS,GOLDMAN SACHS GROUP INC,Financials,0.947519
25,QCI,QUALCOMM INC,Information Technology,0.881528
26,ABT,ABBOTT LABORATORIES,Health Care,0.801398
27,COP,CONOCOPHILLIPS,Energy,0.74643
28,SLBA,SCHLUMBERGER LTD.,Energy,0.737773
29,MRK,MERCK & CO INC,Health Care,0.729379
30,AMGN,AMGEN INC,Health Care,0.727071
31,WYE,WYETH,Health Care,0.715547
32,MCD,MCDONALDS CORP,Consumer Discretionary,0.70014
33,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.666568
34,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.616227
35,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.591414
36,MMM,3M,Industrials,0.564419
37,CVS,CVS HEALTH CORP,Consumer Staples,0.561842
38,DIS,WALT DISNEY,Consumer Discretionary,0.537597
39,MON,MONSANTO,Materials,0.528401
40,GILD,GILEAD SCIENCES INC,Health Care,0.511205
