rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.324512
2,AAPL,APPLE INC,Information Technology,3.05425
3,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.862978
4,CVX,CHEVRON CORP,Energy,1.768677
5,MSFT,MICROSOFT CORP,Information Technology,1.719813
6,GEC,GENERAL ELECTRIC,Industrials,1.606581
7,JNJ,JOHNSON & JOHNSON,Health Care,1.502167
8,T,AT&T INC,Telecommunication Services,1.465619
9,PG,PROCTER & GAMBLE,Consumer Staples,1.451738
10,JPM,JPMORGAN CHASE,Financials,1.359535
11,KO,COCA-COLA,Consumer Staples,1.316879
12,PFE,PFIZER INC,Health Care,1.285798
13,GOOGL,GOOGLE INC CLASS A,Information Technology,1.283463
14,WFC,WELLS FARGO,Financials,1.249932
15,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.086098
16,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.070551
17,SLBA,SCHLUMBERGER LTD.,Energy,1.037204
18,ORCL,ORACLE CORP,Information Technology,1.007864
19,INCO,INTEL CORPORATION CORP,Information Technology,1.001399
20,C,CITIGROUP INC,Financials,0.94713
21,MRK,MERCK & CO INC,Health Care,0.891032
22,COP,CONOCOPHILLIPS,Energy,0.860696
23,PEP,PEPSICO INC,Consumer Staples,0.856186
24,WMT,WALMART INC,Consumer Staples,0.851499
25,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.844454
26,BAC,BANK OF AMERICA CORP,Financials,0.832214
27,QCI,QUALCOMM INC,Information Technology,0.773563
28,MCD,MCDONALDS CORP,Consumer Discretionary,0.758957
29,CSCO,CISCO SYSTEMS INC,Information Technology,0.742954
30,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.675035
31,ABT,ABBOTT LABORATORIES,Health Care,0.674678
32,AMZN,AMAZON COM INC,Consumer Discretionary,0.672135
33,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.641304
34,DIS,WALT DISNEY,Consumer Discretionary,0.617434
35,HP,HEWLETT PACKARD,Information Technology,0.616834
36,GS,GOLDMAN SACHS GROUP INC,Financials,0.59105
37,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.577407
38,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.561999
39,CAT,CATERPILLAR INC,Industrials,0.5385
40,MMM,3M,Industrials,0.523732
41,KFT,KRAFT FOODS INC A,Consumer Staples,0.511182
42,HD,HOME DEPOT INC,Consumer Discretionary,0.470424
43,MO,ALTRIA GROUP INC,Consumer Staples,0.465679
44,UNH,UNITEDHEALTH GROUP INC,Health Care,0.454811
45,EMC,EMC CORP,Information Technology,0.453882
46,AEC1,AMERICAN EXPRESS,Financials,0.442668
47,BA,BOEING,Industrials,0.440051
48,AMGN,AMGEN INC,Health Care,0.430155
49,UNP,UNION PACIFIC CORP,Industrials,0.425184
50,USB,US BANCORP,Financials,0.424678
51,FCX,FREEPORT MCMORAN INC,Materials,0.42435
52,HAL,HALLIBURTON,Energy,0.423579
53,CVS,CVS HEALTH CORP,Consumer Staples,0.416895
54,BMY,BRISTOL MYERS SQUIBB,Health Care,0.413555
55,DD,E I DU PONT DE NEMOURS,Materials,0.403918
56,APA,APA CORP,Energy,0.401258
57,F,FORD MOTOR,Consumer Discretionary,0.39226
58,MWZ,METLIFE INC,Financials,0.368448
59,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.353473
60,CL,COLGATE-PALMOLIVE,Consumer Staples,0.348927
61,AAZ,ANADARKO PETROLEUM CORP,Energy,0.347428
62,DOW,DOW CHEMICAL,Materials,0.346726
63,VISA,VISA INC,Information Technology,0.346559
64,MON,MONSANTO,Materials,0.333119
65,LLY,ELI LILLY,Health Care,0.330026
66,DTV,DIRECTV,Consumer Discretionary,0.329122
67,MDT,MEDTRONIC PLC,Health Care,0.326076
68,ACN,ACCENTURE PLC CLASS A,Information Technology,0.324785
69,DIS,TIME WARNER INC,Consumer Discretionary,0.318456
70,EBAY,EBAY INC,Information Technology,0.316387
71,EMR,EMERSON ELECTRIC,Industrials,0.312108
72,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.309645
73,WAG,WALGREEN,Consumer Staples,0.302294
74,TGT,TARGET CORP,Consumer Discretionary,0.300135
75,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.298967
76,TXN,TEXAS INSTRUMENT INC,Information Technology,0.29219
77,NKE,NIKE INC CLASS B,Consumer Discretionary,0.289225
78,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.289143
79,NOV,NOV INC,Energy,0.288321
80,BHI,BAKER HUGHES INC,Energy,0.284473
81,SO,SOUTHERN,Utilities,0.283982
82,GILD,GILEAD SCIENCES INC,Health Care,0.281997
83,DVN,DEVON ENERGY CORP,Energy,0.281578
84,BAX,BAXTER INTERNATIONAL INC,Health Care,0.280638
85,MS,MORGAN STANLEY,Financials,0.279699
86,DE,DEERE,Industrials,0.278711
87,LIN,PRAXAIR INC,Materials,0.266556
88,BK,BANK OF NEW YORK MELLON CORP,Financials,0.263729
89,SBUX,STARBUCKS CORP,Consumer Discretionary,0.254184
90,EXC,EXELON CORP,Utilities,0.246912
91,ESRX,EXPRESS SCRIPTS INC.,Health Care,0.242994
92,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.242212
93,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.241671
94,MA,MASTERCARD INC CLASS A,Information Technology,0.241521
95,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.239636
96,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.237668
97,D,DOMINION ENERGY INC,Utilities,0.235966
98,NEM,NEWMONT,Materials,0.232217
99,CELG,CELGENE CORP,Health Care,0.232132
100,FDX,FEDEX CORP,Industrials,0.231963
101,EOG,EOG RESOURCES INC,Energy,0.231591
102,CSX,CSX CORP,Industrials,0.229178
103,DHR,DANAHER CORP,Industrials,0.226191
104,NSC,NORFOLK SOUTHERN CORP,Industrials,0.226165
105,PCLN,BOOKING HOLDINGS INC,Consumer Discretionary,0.225769
106,DELL,DELL INC.,Information Technology,0.225529
107,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.217631
108,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.2172
109,GD,GENERAL DYNAMICS CORP,Industrials,0.214402
110,COV,COVIDIEN,Health Care,0.212967
111,MHS,MEDCO HEALTH SOLUTIONS INC,Health Care,0.212637
112,JCI,JOHNSON CONTROLS INC,Consumer Discretionary,0.212039
113,GLW,CORNING INC,Information Technology,0.211267
114,ITW,ILLINOIS TOOL INC,Industrials,0.210632
115,ELV,WELLPOINT INC,Health Care,0.209785
116,AG4,ALLERGAN,Health Care,0.209613
117,DUK,DUKE ENERGY CORP.,Utilities,0.209453
118,T3W1,TIME WARNER CABLE-A,Consumer Discretionary,0.208599
119,BIIB,BIOGEN INC,Health Care,0.208206
120,YUM,YUM BRANDS INC,Consumer Discretionary,0.208003
121,GIS,GENERAL MILLS INC,Consumer Staples,0.201684
122,NEE,NEXTERA ENERGY INC,Utilities,0.197194
123,PCP,PRECISION CASTPARTS CORP,Industrials,0.196393
124,PA9,TRAVELERS COMPANIES INC,Financials,0.195325
125,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.194796
126,LUMN,LUMEN TECHNOLOGIES INC,Telecommunication Services,0.192964
127,CB,ACE LTD,Financials,0.191152
128,CHK,CHESAPEAKE ENERGY CORP,Energy,0.191092
129,MRO,MARATHON OIL CORP,Energy,0.186537
130,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.185625
131,LOM,LOCKHEED MARTIN CORP,Industrials,0.182419
132,8686,AFLAC INC,Financials,0.182218
133,TJX,TJX INC,Consumer Discretionary,0.180603
134,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.179808
135,STT,STATE STREET CORP,Financials,0.176802
136,AMT,AMERICAN TOWER CORP.,Telecommunication Services,0.176235
137,TYC,TYCO INTERNATIONAL LTD,Industrials,0.175675
138,HES,HESS CORP,Energy,0.17535
139,ADM,ARCHER DANIELS MIDLAND,Consumer Staples,0.175263
140,CMI,CUMMINS INC,Industrials,0.174099
141,MCK,MCKESSON CORP,Health Care,0.17299
142,MX4A,CME GROUP INC CLASS A,Financials,0.164056
143,COH,TAPESTRY INC,Consumer Discretionary,0.160338
144,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.159035
145,FE,FIRSTENERGY CORP,Utilities,0.157961
146,WMB,WILLIAMS INC,Energy,0.157724
147,BEN,FRANKLIN RESOURCES INC,Financials,0.15488
148,PARA,CBS CORP CLASS B,Consumer Discretionary,0.15484
149,BDX,BECTON DICKINSON,Health Care,0.154712
150,CB,CHUBB CORP,Financials,0.154619
151,EQR,EQUITY RESIDENTIAL REIT,Financials,0.154087
152,SYK,STRYKER CORP,Health Care,0.153377
153,TFC,TRUIST FINANCIAL CORP,Financials,0.151296
154,SYY,SYSCO CORP,Consumer Staples,0.150984
155,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.150222
156,NTH,NORTHROP GRUMMAN CORP,Industrials,0.149829
157,BRCM,BROADCOM CORP CLASS A,Information Technology,0.149632
158,NBL,NOBLE ENERGY INC,Energy,0.148813
159,SE,SPECTRA ENERGY CORP,Energy,0.148573
160,NTAP,NETAPP INC,Information Technology,0.147874
161,CRM,SALESFORCE.COM INC,Information Technology,0.147517
162,BLK,BLACKROCK INC,Financials,0.145116
163,,ALTABA INC,Information Technology,0.14438
164,HNZ,H.J. HEINZ CO.,Consumer Staples,0.143311
165,PSA,PUBLIC STORAGE REIT,Financials,0.141605
166,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.140166
167,PCG,PG&E CORP,Utilities,0.139471
168,ETN,EATON CORP.,Industrials,0.138398
169,AMAT,APPLIED MATERIAL INC,Information Technology,0.137392
170,PLD,PROLOGIS REIT INC,Financials,0.136926
171,MMC,MARSH & MCLENNAN INC,Financials,0.136651
