rank,ticker,name,sector,weight
1,MSFT,MICROSOFT CORP,Information Technology,7.229
2,NVDA,NVIDIA CORP,Information Technology,6.61316
3,AAPL,APPLE INC,Information Technology,6.60664
4,AMZN,AMAZON COM INC,Consumer Discretionary,3.85131
5,META,META PLATFORMS INC CLASS A,Communication,2.40462
6,GOOGL,ALPHABET INC CLASS A,Communication,2.3284
7,GOOG,ALPHABET INC CLASS C,Communication,1.95059
8,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.60266
9,LLY,ELI LILLY,Health Care,1.57295
10,AVGO,BROADCOM INC,Information Technology,1.522
11,JPM,JPMORGAN CHASE & CO,Financials,1.26398
12,TSLA,TESLA INC,Consumer Discretionary,1.19481
13,XOM,EXXON MOBIL CORP,Energy,1.12382
14,UNH,UNITEDHEALTH GROUP INC,Health Care,1.02002
15,V,VISA INC CLASS A,Financials,0.89913
16,PG,PROCTER & GAMBLE,Consumer Staples,0.84704
17,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.82037
18,MA,MASTERCARD INC CLASS A,Financials,0.7882
19,JNJ,JOHNSON & JOHNSON,Health Care,0.76549
20,HD,HOME DEPOT INC,Consumer Discretionary,0.74241
21,MRK,MERCK & CO INC,Health Care,0.68242
22,ABBV,ABBVIE INC,Health Care,0.65913
23,NFLX,NETFLIX INC,Communication,0.63284
24,WMT,WALMART INC,Consumer Staples,0.62943
25,BAC,BANK OF AMERICA CORP,Financials,0.58884
26,CVX,CHEVRON CORP,Energy,0.58343
27,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.57056
28,CRM,SALESFORCE INC,Information Technology,0.54341
29,ADBE,ADOBE INC,Information Technology,0.54162
30,KO,COCA-COLA,Consumer Staples,0.53704
31,PEP,PEPSICO INC,Consumer Staples,0.49344
32,ORCL,ORACLE CORP,Information Technology,0.48984
33,QCOM,QUALCOMM INC,Information Technology,0.4846
34,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.45937
35,LIN,LINDE PLC,Materials,0.45905
36,WFC,WELLS FARGO,Financials,0.45058
37,AMAT,APPLIED MATERIAL INC,Information Technology,0.42671
38,CSCO,CISCO SYSTEMS INC,Information Technology,0.41865
39,ACN,ACCENTURE PLC CLASS A,Information Technology,0.41513
40,INTU,INTUIT INC,Information Technology,0.40044
41,MCD,MCDONALDS CORP,Consumer Discretionary,0.39968
42,DIS,WALT DISNEY,Communication,0.39391
43,ABT,ABBOTT LABORATORIES,Health Care,0.39338
44,TXN,TEXAS INSTRUMENT INC,Information Technology,0.38544
45,GE,GE AEROSPACE,Industrials,0.37868
46,VZ,VERIZON COMMUNICATIONS INC,Communication,0.37776
47,AMGN,AMGEN INC,Health Care,0.36475
48,DHR,DANAHER CORP,Health Care,0.35842
49,CAT,CATERPILLAR INC,Industrials,0.35451
50,NOW,SERVICENOW INC,Information Technology,0.35095
51,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.34574
52,PFE,PFIZER INC,Health Care,0.34504
53,ISRG,INTUITIVE SURGICAL INC,Health Care,0.34338
54,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.3428
55,CMCSA,COMCAST CORP CLASS A,Communication,0.33356
56,UBER,UBER TECHNOLOGIES INC,Industrials,0.33049
57,GS,GOLDMAN SACHS GROUP INC,Financials,0.31741
58,MU,MICRON TECHNOLOGY INC,Information Technology,0.31697
59,NEE,NEXTERA ENERGY INC,Utilities,0.3166
60,SPGI,S&P GLOBAL INC,Financials,0.31067
61,LRCX,LAM RESEARCH CORP,Information Technology,0.30297
62,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.3026
63,UNP,UNION PACIFIC CORP,Industrials,0.30041
64,T,AT&T INC,Communication,0.29818
65,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.29247
66,COP,CONOCOPHILLIPS,Energy,0.29111
67,RTX,RTX CORP,Industrials,0.29045
68,INTC,INTEL CORPORATION CORP,Information Technology,0.28691
69,AXP,AMERICAN EXPRESS,Financials,0.28634
70,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.27451
71,ELV,ELEVANCE HEALTH INC,Health Care,0.27406
72,ETN,EATON PLC,Industrials,0.2728
73,TJX,TJX INC,Consumer Discretionary,0.27135
74,PGR,PROGRESSIVE CORP,Financials,0.26475
75,MS,MORGAN STANLEY,Financials,0.26467
76,C,CITIGROUP INC,Financials,0.26342
77,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.26323
78,SYK,STRYKER CORP,Health Care,0.25105
79,BSX,BOSTON SCIENTIFIC CORP,Health Care,0.24638
80,ADI,ANALOG DEVICES INC,Information Technology,0.24633
81,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.2426
82,KLAC,KLA CORP,Information Technology,0.24158
83,SCHW,CHARLES SCHWAB CORP,Financials,0.23941
84,BLK,BLACKROCK INC,Financials,0.23932
85,PANW,PALO ALTO NETWORKS INC,Information Technology,0.23836
