rank,ticker,name,sector,weight
1,MSFT,MICROSOFT CORP,Information Technology,4.20507
2,AAPL,APPLE INC,Information Technology,3.74998
3,AMZN,AMAZON COM INC,Consumer Discretionary,3.10897
4,FB,FACEBOOK CLASS A  INC,Communication,1.8792
5,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.60309
6,JPM,JPMORGAN CHASE & CO,Financials,1.51537
7,GOOG,ALPHABET INC CLASS C,Communication,1.50159
8,GOOGL,ALPHABET INC CLASS A,Communication,1.46896
9,JNJ,JOHNSON & JOHNSON,Health Care,1.39231
10,XOM,EXXON MOBIL CORP,Energy,1.267
11,V,VISA INC CLASS A,Information Technology,1.24653
12,PG,PROCTER & GAMBLE,Consumer Staples,1.19233
13,BAC,BANK OF AMERICA CORP,Financials,1.0925
14,DIS,WALT DISNEY,Communication,1.00536
15,T,AT&T INC,Communication,1.0007
16,MA,MASTERCARD INC CLASS A,Information Technology,0.98545
17,CSCO,CISCO SYSTEMS INC,Information Technology,0.95502
18,UNH,UNITEDHEALTH GROUP INC,Health Care,0.95294
19,HD,HOME DEPOT INC,Consumer Discretionary,0.94681
20,CVX,CHEVRON CORP,Energy,0.94435
21,VZ,VERIZON COMMUNICATIONS INC,Communication,0.9205
22,INTC,INTEL CORP,Information Technology,0.91137
23,PFE,PFIZER INC,Health Care,0.86836
24,MRK,MERCK & CO INC,Health Care,0.86032
25,KO,COCA-COLA,Consumer Staples,0.81375
26,WFC,WELLS FARGO,Financials,0.78855
27,CMCSA,COMCAST CORP CLASS A,Communication,0.78717
28,PEP,PEPSICO INC,Consumer Staples,0.72118
29,BA,BOEING,Industrials,0.71891
30,C,CITIGROUP INC,Financials,0.66223
31,MCD,MCDONALDS CORP,Consumer Discretionary,0.64784
32,WMT,WALMART INC,Consumer Staples,0.62164
33,ABT,ABBOTT LABORATORIES,Health Care,0.61831
34,ADBE,ADOBE INC,Information Technology,0.58771
35,NFLX,NETFLIX INC,Communication,0.56822
36,MDT,MEDTRONIC PLC,Health Care,0.55078
37,ORCL,ORACLE CORP,Information Technology,0.54991
38,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.5293
39,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.52358
40,PYPL,PAYPAL HOLDINGS INC,Information Technology,0.52208
41,UNP,UNION PACIFIC CORP,Industrials,0.51331
