rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.124699
2,AAPL,APPLE INC,Information Technology,2.451315
3,MSFT,MICROSOFT CORP,Information Technology,1.879
4,PG,PROCTER & GAMBLE,Consumer Staples,1.85003
5,JNJ,JOHNSON & JOHNSON,Health Care,1.744592
6,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.695881
7,GEC,GENERAL ELECTRIC,Industrials,1.648883
8,JPM,JPMORGAN CHASE,Financials,1.560035
9,BAC,BANK OF AMERICA CORP,Financials,1.544115
10,T,AT&T INC,Telecommunication Services,1.530891
11,CVX,CHEVRON CORP,Energy,1.459857
12,WFC,WELLS FARGO,Financials,1.428509
13,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.412844
14,CSCO,CISCO SYSTEMS INC,Information Technology,1.303463
15,KO,COCA-COLA,Consumer Staples,1.238393
16,PFE,PFIZER INC,Health Care,1.231902
17,MRK,MERCK & CO INC,Health Care,1.167872
18,INCO,INTEL CORPORATION CORP,Information Technology,1.159034
19,GOOGL,GOOGLE INC CLASS A,Information Technology,1.153462
20,HP,HEWLETT PACKARD,Information Technology,1.082103
21,WMT,WALMART INC,Consumer Staples,1.069507
22,PEP,PEPSICO INC,Consumer Staples,1.052732
23,0R01,CITIGROUP INC,Financials,0.910258
24,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.909162
25,ORCL,ORACLE CORP,Information Technology,0.899778
26,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.848275
27,COP,CONOCOPHILLIPS,Energy,0.782481
28,ABT,ABBOTT LABORATORIES,Health Care,0.773332
29,MCD,MCDONALDS CORP,Consumer Discretionary,0.758925
30,GS,GOLDMAN SACHS GROUP INC,Financials,0.723722
31,SLBA,SCHLUMBERGER LTD.,Energy,0.706954
32,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.671061
33,DIS,WALT DISNEY,Consumer Discretionary,0.660733
34,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.648647
35,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.603473
36,MMM,3M,Industrials,0.603221
37,QCI,QUALCOMM INC,Information Technology,0.576927
38,AMGN,AMGEN INC,Health Care,0.539632
39,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.524889
40,KFT,KRAFT FOODS INC A,Consumer Staples,0.522813
41,AEC1,AMERICAN EXPRESS,Financials,0.510734
42,BA,BOEING,Industrials,0.510086
43,HD,HOME DEPOT INC,Consumer Discretionary,0.505142
44,BMY,BRISTOL MYERS SQUIBB,Health Care,0.459342
45,USB,US BANCORP,Financials,0.458843
46,MO,ALTRIA GROUP INC,Consumer Staples,0.446996
47,MDT,MEDTRONIC PLC,Health Care,0.42791
48,CVS,CVS HEALTH CORP,Consumer Staples,0.427355
49,CL,COLGATE-PALMOLIVE,Consumer Staples,0.413741
50,CAT,CATERPILLAR INC,Industrials,0.403881
51,EMC,EMC CORP,Information Technology,0.402909
52,AMZN,AMAZON COM INC,Consumer Discretionary,0.401578
53,TGT,TARGET CORP,Consumer Discretionary,0.387871
54,UNP,UNION PACIFIC CORP,Industrials,0.376816
55,F,FORD MOTOR,Consumer Discretionary,0.367801
56,LLY,ELI LILLY,Health Care,0.364132
57,DIS,TIME WARNER INC,Consumer Discretionary,0.352929
58,EMR,EMERSON ELECTRIC,Industrials,0.352474
59,MS,MORGAN STANLEY,Financials,0.347512
60,UNH,UNITEDHEALTH GROUP INC,Health Care,0.34579
61,VISA,VISA INC,Information Technology,0.342988
62,DD,E I DU PONT DE NEMOURS,Materials,0.335706
63,MWZ,METLIFE INC,Financials,0.331725
64,DTV,DIRECTV,Consumer Discretionary,0.330207
65,GILD,GILEAD SCIENCES INC,Health Care,0.326782
66,NEM,NEWMONT,Materials,0.324938
67,BK,BANK OF NEW YORK MELLON CORP,Financials,0.320801
68,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.320329
69,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.318374
70,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.312633
71,TXN,TEXAS INSTRUMENT INC,Information Technology,0.30481
72,APA,APA CORP,Energy,0.304177
73,FCX,FREEPORT MCMORAN INC,Materials,0.298791
74,SO,SOUTHERN,Utilities,0.293737
75,DOW,DOW CHEMICAL,Materials,0.293468
76,DVN,DEVON ENERGY CORP,Energy,0.291664
77,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.288773
78,NKE,NIKE INC CLASS B,Consumer Discretionary,0.28096
79,WAG,WALGREEN,Consumer Staples,0.279643
80,ESRX,EXPRESS SCRIPTS INC.,Health Care,0.275872
81,MON,MONSANTO,Materials,0.269918
82,GLW,CORNING INC,Information Technology,0.269821
83,MHS,MEDCO HEALTH SOLUTIONS INC,Health Care,0.269359
84,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.268665
85,EXC,EXELON CORP,Utilities,0.26849
86,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.267669
87,EOG,EOG RESOURCES INC,Energy,0.266565
88,PA9,TRAVELERS COMPANIES INC,Financials,0.261132
89,BAX,BAXTER INTERNATIONAL INC,Health Care,0.259461
90,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.258811
91,DE,DEERE,Industrials,0.253204
92,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.252986
93,GIS,GENERAL MILLS INC,Consumer Staples,0.252299
94,CELG,CELGENE CORP,Health Care,0.250703
95,LIN,PRAXAIR INC,Materials,0.248845
96,LOM,LOCKHEED MARTIN CORP,Industrials,0.248527
97,D,DOMINION ENERGY INC,Utilities,0.247167
98,GD,GENERAL DYNAMICS CORP,Industrials,0.241796
99,EBAY,EBAY INC,Information Technology,0.238678
100,HAL,HALLIBURTON,Energy,0.23788
101,MRO,MARATHON OIL CORP,Energy,0.23611
102,FDX,FEDEX CORP,Industrials,0.23502
103,DUK,DUKE ENERGY CORP.,Utilities,0.224864
104,ELV,WELLPOINT INC,Health Care,0.223727
105,DELL,DELL INC.,Information Technology,0.22244
106,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.216964
107,NEE,NEXTERA ENERGY INC,Utilities,0.2164
108,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.215445
109,8686,AFLAC INC,Financials,0.214667
110,NSC,NORFOLK SOUTHERN CORP,Industrials,0.210111
111,DHR,DANAHER CORP,Industrials,0.208933
112,MA,MASTERCARD INC CLASS A,Information Technology,0.20694
113,CSX,CSX CORP,Industrials,0.206745
114,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.203919
115,MX4A,CME GROUP INC CLASS A,Financials,0.197931
116,T3W1,TIME WARNER CABLE-A,Consumer Discretionary,0.197528
117,RTN1,RAYTHEON,Industrials,0.19734
118,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.197119
119,YUM,YUM BRANDS INC,Consumer Discretionary,0.195521
120,MCK,MCKESSON CORP,Health Care,0.195281
121,TFC,TRUIST FINANCIAL CORP,Financials,0.195089
122,SBUX,STARBUCKS CORP,Consumer Discretionary,0.193775
123,JCI,JOHNSON CONTROLS INC,Consumer Discretionary,0.193668
124,AMT,AMERICAN TOWER CORP.,Telecommunication Services,0.192344
125,AG4,ALLERGAN,Health Care,0.191937
126,BHI,BAKER HUGHES INC,Energy,0.19109
127,AAZ,ANADARKO PETROLEUM CORP,Energy,0.191086
128,TJX,TJX INC,Consumer Discretionary,0.183376
129,STT,STATE STREET CORP,Financials,0.181795
130,SYY,SYSCO CORP,Consumer Staples,0.181091
131,ADM,ARCHER DANIELS MIDLAND,Consumer Staples,0.177893
132,NTH,NORTHROP GRUMMAN CORP,Industrials,0.175687
133,CB,CHUBB CORP,Financials,0.175086
134,,ALTABA INC,Information Technology,0.174452
135,AMAT,APPLIED MATERIAL INC,Information Technology,0.172991
136,ITW,ILLINOIS TOOL INC,Industrials,0.171116
137,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.169825
138,BDX,BECTON DICKINSON,Health Care,0.169048
139,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.165715
140,ALL,ALLSTATE CORP,Financials,0.165573
141,PCG,PG&E CORP,Utilities,0.163959
142,MOT,MOTOROLA INC,Information Technology,0.162356
143,WM,WASTE MANAGEMENT INC,Industrials,0.161928
144,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.160593
145,HES,HESS CORP,Energy,0.157616
146,PCP,PRECISION CASTPARTS CORP,Industrials,0.156808
147,KSS,KOHLS CORP,Consumer Discretionary,0.156704
148,PCAR,PACCAR INC,Industrials,0.155873
149,BRCM,BROADCOM CORP CLASS A,Information Technology,0.152564
150,SYK,STRYKER CORP,Health Care,0.151073
151,ADBE,ADOBE INC,Information Technology,0.149068
152,SPLS,STAPLES INC,Consumer Discretionary,0.148981
153,SWG,CHARLES SCHWAB CORP,Financials,0.148684
154,NOV,NOV INC,Energy,0.148467
155,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.147456
156,HNZ,H.J. HEINZ CO.,Consumer Staples,0.146442
157,CHK,CHESAPEAKE ENERGY CORP,Energy,0.146105
158,ETR,ENTERGY CORP,Utilities,0.14526
159,SNY,GENZYME CORP.,Health Care,0.145169
160,SWN,SOUTHWESTERN ENERGY,Energy,0.143325
161,CCL,CARNIVAL CORP,Consumer Discretionary,0.140265
162,CMI,CUMMINS INC,Industrials,0.13997
163,SE,SPECTRA ENERGY CORP,Energy,0.139341
164,NTAP,NETAPP INC,Information Technology,0.137772
165,K,KELLOGG,Consumer Staples,0.13745
166,BEN,FRANKLIN RESOURCES INC,Financials,0.13646
167,KR,KROGER,Consumer Staples,0.136329
168,BIIB,BIOGEN INC,Health Care,0.13574
169,S,SPRINT NEXTEL CORP,Telecommunication Services,0.135438
170,PGR,PROGRESSIVE CORP,Financials,0.134462
171,ISRG,INTUITIVE SURGICAL INC,Health Care,0.132455
172,MMC,MARSH & MCLENNAN INC,Financials,0.130763
173,CAH,CARDINAL HEALTH INC,Health Care,0.130381
174,ED,CONSOLIDATED EDISON INC,Utilities,0.130208
175,NUE,NUCOR CORP,Materials,0.129242
176,JNPR,JUNIPER NETWORKS INC,Information Technology,0.128643
177,PSA,PUBLIC STORAGE REIT,Financials,0.127972
178,STJ,ST JUDE MEDICAL,Health Care,0.126352
179,EQR,EQUITY RESIDENTIAL REIT,Financials,0.126232
180,BBY,BEST BUY INC,Consumer Discretionary,0.125512
181,LTR,LOEWS CORP,Financials,0.12546
182,PPL,PPL CORP,Utilities,0.125144
183,STI,SUNTRUST BANKS INC,Financials,0.12479
184,SRE,SEMPRA ENERGY,Utilities,0.124094
185,VNO,VORNADO REALTY TRUST REIT,Financials,0.123698
186,TROW,T ROWE PRICE GROUP INC,Financials,0.123451
187,AVP,AVON PRODUCTS INC,Consumer Staples,0.121639
188,NTRS,NORTHERN TRUST CORP,Financials,0.121012
189,PGN,PROGRESS ENERGY INC.,Utilities,0.120673
190,AET,AETNA INC,Health Care,0.120094
191,COH,TAPESTRY INC,Consumer Discretionary,0.119489
192,GEN,SYMANTEC INC,Information Technology,0.118809
193,XRX,XEROX CORP,Information Technology,0.118799
194,LO,LORILLARD INC,Consumer Staples,0.117884
195,ETN,EATON CORP.,Industrials,0.117513
